problem_id,attempts,accuracy,skill_key,unique_learners
335411,456,0.7521929824561403,276.0,422
335412,640,0.7921875,276.0,614
335413,486,0.691358024691358,276.0,454
335414,470,0.723404255319149,276.0,449
335415,472,0.7330508474576272,276.0,446
335416,486,0.7407407407407407,276.0,456
335417,494,0.7530364372469636,276.0,463
335418,480,0.73125,276.0,450
335419,489,0.7034764826175869,276.0,461
335420,468,0.75,276.0,433
335421,518,0.806949806949807,276.0,487
335422,496,0.7661290322580645,276.0,473
335423,470,0.725531914893617,276.0,445
335424,471,0.7409766454352441,276.0,441
335425,460,0.6826086956521739,276.0,437
335426,444,0.704954954954955,276.0,420
335427,511,0.7162426614481409,276.0,472
335428,513,0.6764132553606238,276.0,470
335429,536,0.8078358208955224,276.0,501
335431,485,0.6907216494845361,276.0,456
335432,506,0.7984189723320159,276.0,472
335433,479,0.7244258872651357,276.0,448
335434,467,0.7494646680942184,276.0,442
335435,521,0.8080614203454894,276.0,479
335436,472,0.6885593220338984,276.0,441
335437,203,0.7586206896551724,276.0,196
335438,478,0.6841004184100419,276.0,452
335439,231,0.7922077922077922,276.0,223
335440,490,0.7408163265306122,276.0,467
335441,214,0.7476635514018691,276.0,207
335442,491,0.769857433808554,276.0,459
335443,215,0.7953488372093023,276.0,207
335444,474,0.7679324894514767,276.0,441
335445,221,0.8687782805429864,276.0,211
335446,189,0.8095238095238095,276.0,186
335447,493,0.7728194726166329,276.0,455
335448,221,0.8416289592760181,276.0,213
335449,540,0.7685185185185185,276.0,491
335450,218,0.7981651376146789,276.0,207
335451,510,0.7666666666666667,276.0,475
335452,209,0.84688995215311,276.0,204
335453,486,0.7160493827160493,276.0,460
335454,232,0.7844827586206896,276.0,215
335455,475,0.7094736842105264,276.0,439
335456,236,0.7754237288135594,276.0,228
335457,462,0.7857142857142857,276.0,434
335458,221,0.7918552036199095,276.0,215
335459,487,0.784394250513347,276.0,459
335460,203,0.8669950738916257,276.0,197
335461,478,0.7405857740585774,276.0,451
335462,229,0.7467248908296943,276.0,219
335463,519,0.7495183044315993,276.0,480
335464,206,0.8252427184466019,276.0,198
335465,421,0.7600950118764845,276.0,397
335466,208,0.7692307692307693,276.0,196
335467,490,0.7244897959183674,276.0,462
335468,210,0.6952380952380952,276.0,203
335469,501,0.7664670658682635,276.0,466
335470,216,0.8287037037037037,276.0,209
335471,508,0.6771653543307087,276.0,466
335472,240,0.8333333333333334,276.0,225
335473,237,0.8987341772151899,276.0,224
335474,233,0.8283261802575107,276.0,224
335475,232,0.771551724137931,276.0,217
335476,218,0.8761467889908257,276.0,206
335478,206,0.8495145631067961,276.0,201
335479,193,0.7461139896373057,276.0,182
335480,238,0.7478991596638656,276.0,225
335481,215,0.7488372093023256,276.0,205
335482,206,0.7378640776699029,276.0,199
335483,220,0.7863636363636364,276.0,205
335484,219,0.7579908675799086,276.0,210
335485,206,0.7427184466019418,276.0,195
335486,220,0.7681818181818182,276.0,212
335487,216,0.7685185185185185,276.0,209
335488,218,0.7660550458715596,276.0,210
335489,192,0.75,276.0,185
335491,190,0.7052631578947368,276.0,181
335492,186,0.7043010752688172,276.0,177
335493,215,0.8465116279069768,276.0,206
335494,206,0.7718446601941747,276.0,201
335495,200,0.8,276.0,189
335496,222,0.7297297297297297,276.0,217
335497,238,0.7815126050420168,276.0,229
335498,221,0.7963800904977375,276.0,210
335499,188,0.75,276.0,177
335500,211,0.8056872037914692,276.0,205
335501,192,0.8125,276.0,185
335502,212,0.7594339622641509,276.0,203
335503,212,0.6650943396226415,276.0,199
336582,184,0.8478260869565217,42.0,184
33669,242,0.8347107438016529,99.0,164
338321,189,0.708994708994709,277.0,189
338835,202,0.7376237623762376,85.0,197
338836,210,0.7142857142857143,85.0,199
338837,190,0.7315789473684211,85.0,183
338838,187,0.8128342245989305,85.0,180
338839,186,0.7688172043010753,85.0,179
338840,192,0.6979166666666666,85.0,187
338844,206,0.6990291262135923,85.0,197
338845,186,0.7526881720430108,85.0,181
338846,185,0.7891891891891892,85.0,175
338847,199,0.7437185929648241,85.0,188
338848,212,0.7405660377358491,85.0,206
338849,189,0.6878306878306878,85.0,184
338850,201,0.7611940298507462,85.0,192
338854,201,0.746268656716418,85.0,189
338858,196,0.7448979591836735,85.0,187
338861,253,0.7075098814229249,85.0,245
338863,190,0.49473684210526314,85.0,181
338864,190,0.7368421052631579,85.0,178
338867,185,0.518918918918919,85.0,179
338868,195,0.717948717948718,85.0,185
338871,197,0.7258883248730964,85.0,187
338873,202,0.5742574257425742,85.0,192
338874,195,0.5743589743589743,85.0,186
34128,215,0.7116279069767442,62.0,215
342,521,0.6660268714011516,95.0,518
342821,186,0.7741935483870968,277.0,186
34288,504,0.8551587301587301,315.0,386
345037,184,0.8804347826086957,277.0,184
345039,184,0.9402173913043478,277.0,184
345040,184,0.8967391304347826,277.0,184
36725,198,0.8939393939393939,106.0,198
36899,389,0.4652956298200514,277.0,389
36907,259,0.6640926640926641,321.0,258
36912,204,0.8382352941176471,276.0,203
36915,449,0.5657015590200446,309.0,449
36947,251,0.796812749003984,321.0,204
36963,254,0.937007874015748,321.0,201
37048,252,0.5674603174603174,240.0,196
37084,304,0.7960526315789473,277.0,303
37094,220,0.4954545454545455,321.0,183
37149,277,0.37184115523465705,309.0,277
37151,215,0.6232558139534884,77.0,215
37154,208,0.40865384615384615,77.0,208
37639,243,0.6337448559670782,53.0,243
37645,200,0.755,53.0,200
37647,200,0.92,51.0,200
39463,193,0.8134715025906736,277.0,193
39798,227,0.6475770925110133,77.0,226
4003,232,0.7586206896551724,86.0,232
403733,294,0.8333333333333334,86.0,285
403760,191,0.5235602094240838,86.0,189
403856,197,0.5583756345177665,309.0,194
4059,193,0.46113989637305697,79.0,187
4080,242,0.6157024793388429,86.0,241
408546,274,0.28102189781021897,312.0,263
408750,224,0.48214285714285715,54.0,217
409,495,0.6868686868686869,95.0,493
409181,731,0.4993160054719562,280.0,511
409613,244,0.24180327868852458,280.0,233
41,336,0.7619047619047619,75.0,336
417272,208,0.6586538461538461,280.0,201
418498,202,0.5792079207920792,280.0,198
419096,260,0.5076923076923077,280.0,158
419102,278,0.7805755395683454,280.0,172
419128,231,0.5108225108225108,280.0,129
420655,226,0.6150442477876106,326.0,161
423000,629,0.6136724960254372,325.0,560
423004,323,0.6904024767801857,325.0,276
423008,294,0.22789115646258504,325.0,249
423012,301,0.33222591362126247,325.0,256
423016,292,0.3013698630136986,325.0,241
423020,304,0.4309210526315789,325.0,266
423024,304,0.7993421052631579,325.0,251
423028,327,0.7614678899082569,325.0,273
423032,301,0.8039867109634552,325.0,255
423036,289,0.6055363321799307,325.0,242
423040,352,0.5909090909090909,325.0,308
423044,320,0.575,325.0,260
423048,314,0.6369426751592356,325.0,266
423052,317,0.6624605678233438,325.0,267
423056,311,0.6366559485530546,325.0,264
423060,334,0.6287425149700598,325.0,278
423064,317,0.6529968454258676,325.0,274
423068,310,0.8161290322580645,325.0,258
423072,303,0.6468646864686468,325.0,254
423076,304,0.680921052631579,325.0,254
423080,326,0.6503067484662577,325.0,267
423084,291,0.6735395189003437,325.0,245
423088,315,0.5841269841269842,325.0,263
423092,300,0.61,325.0,263
423096,316,0.5854430379746836,325.0,271
423100,309,0.7572815533980582,325.0,250
423104,294,0.7925170068027211,325.0,255
423108,298,0.7583892617449665,325.0,256
423112,307,0.504885993485342,325.0,260
435859,451,0.6696230598669624,75.0,441
435874,436,0.591743119266055,18.0,427
435884,384,0.6875,79.0,377
441858,543,0.6721915285451197,298.0,542
444199,201,0.6666666666666666,297.0,201
444200,478,0.5251046025104602,297.0,478
449312,189,0.5079365079365079,301.0,189
4507,236,0.6440677966101694,18.0,157
45453,232,0.8017241379310345,103.0,232
455,302,0.8543046357615894,5.0,302
45924,215,0.7813953488372093,13.0,215
45926,210,0.6428571428571429,12.0,210
45929,202,0.6534653465346535,12.0,202
461091,185,0.8756756756756757,279.0,185
4674,339,0.7846607669616519,11.0,339
482,252,0.7976190476190477,5.0,252
483331,373,0.4745308310991957,297.0,373
49682,204,0.8088235294117647,323.0,176
50982,523,0.6634799235181644,310.0,463
50983,382,0.6518324607329843,310.0,320
50984,376,0.6781914893617021,310.0,314
50985,1169,0.5346449957228401,310.0,864
50986,410,0.6365853658536585,310.0,333
50987,369,0.6612466124661247,310.0,302
50988,372,0.6263440860215054,310.0,316
50989,465,0.6344086021505376,310.0,393
50990,377,0.6816976127320955,310.0,315
50991,370,0.6405405405405405,310.0,306
50992,361,0.7146814404432132,310.0,295
50993,367,0.6839237057220708,310.0,308
50994,343,0.6064139941690962,310.0,293
50995,355,0.723943661971831,310.0,304
50996,345,0.6927536231884058,310.0,288
50997,367,0.662125340599455,310.0,311
50998,361,0.6620498614958449,310.0,296
50999,353,0.6657223796033994,310.0,298
51000,347,0.6743515850144092,310.0,296
51001,350,0.72,310.0,303
51002,349,0.5988538681948424,310.0,292
51003,372,0.5940860215053764,310.0,311
51004,342,0.6608187134502924,310.0,283
51005,357,0.6526610644257703,310.0,302
51006,413,0.6682808716707022,310.0,340
51007,349,0.6303724928366762,310.0,290
51008,347,0.6340057636887608,310.0,288
51009,365,0.6547945205479452,310.0,308
51010,359,0.6880222841225627,310.0,301
51011,374,0.7058823529411765,310.0,305
51012,812,0.49137931034482757,310.0,745
51016,463,0.5896328293736501,310.0,413
51020,450,0.6088888888888889,310.0,399
51024,476,0.5462184873949579,310.0,420
51028,584,0.5273972602739726,310.0,548
51032,445,0.5595505617977528,310.0,397
51036,581,0.53184165232358,310.0,547
51040,430,0.7604651162790698,310.0,394
51044,414,0.4782608695652174,310.0,371
51048,415,0.5566265060240964,310.0,371
51052,406,0.603448275862069,310.0,366
51056,391,0.49872122762148335,310.0,354
51060,439,0.6104783599088838,310.0,383
51064,454,0.6101321585903083,310.0,413
51068,417,0.5419664268585132,310.0,376
51072,425,0.5435294117647059,310.0,386
51076,416,0.7475961538461539,310.0,381
51080,461,0.6182212581344902,310.0,404
51084,421,0.5296912114014252,310.0,383
51088,427,0.4613583138173302,310.0,390
51090,187,0.8502673796791443,310.0,180
51092,451,0.5898004434589801,310.0,411
51096,428,0.5957943925233645,310.0,371
51100,438,0.5547945205479452,310.0,392
51104,402,0.582089552238806,310.0,369
51108,620,0.5129032258064516,310.0,571
51109,258,0.375968992248062,310.0,255
51110,257,0.7237354085603113,310.0,254
51111,254,0.2125984251968504,310.0,250
51112,470,0.5255319148936171,310.0,423
51116,431,0.5823665893271461,310.0,386
51120,427,0.5292740046838408,310.0,379
51124,441,0.5532879818594104,310.0,389
51128,410,0.5658536585365853,310.0,364
525,369,0.7371273712737128,5.0,369
52846,190,0.9526315789473684,49.0,188
529505,213,0.6666666666666666,310.0,213
53002,242,0.8388429752066116,49.0,241
531157,227,0.3700440528634361,310.0,227
531194,228,0.7017543859649122,310.0,228
531354,206,0.7766990291262136,310.0,206
531409,224,0.5267857142857143,310.0,224
531433,207,0.5893719806763285,310.0,207
531446,223,0.7443946188340808,310.0,223
531451,204,0.8480392156862745,310.0,204
531509,205,0.3902439024390244,310.0,205
531542,206,0.7669902912621359,310.0,206
531578,227,0.5770925110132159,310.0,227
532488,206,0.6650485436893204,310.0,206
532538,227,0.5418502202643172,310.0,227
532561,205,0.7024390243902439,310.0,205
53263,390,0.8666666666666667,51.0,379
53265,274,0.9452554744525548,51.0,269
532812,226,0.3672566371681416,310.0,226
53293,267,0.947565543071161,51.0,263
535622,197,0.5685279187817259,338.0,105
535623,198,0.6313131313131313,309.0,105
535624,197,0.1065989847715736,338.0,105
535625,197,0.18781725888324874,338.0,105
535626,197,0.2131979695431472,85.0,105
535632,196,0.5918367346938775,88.0,105
535635,196,0.32653061224489793,393.0,105
535639,196,0.39285714285714285,47.0,105
535641,196,0.4387755102040816,61.0,105
535643,196,0.6122448979591837,81.0,105
535644,196,0.7295918367346939,79.0,105
535645,196,0.6428571428571429,81.0,105
535646,196,0.7244897959183674,79.0,105
535649,195,0.5128205128205128,327.0,105
535651,195,0.27692307692307694,365.0,105
535652,195,0.7846153846153846,365.0,105
535879,214,0.2102803738317757,310.0,214
536328,192,0.3072916666666667,310.0,192
536409,202,0.6633663366336634,310.0,202
53833,1083,0.7562326869806094,277.0,827
53834,242,0.7107438016528925,277.0,233
53835,402,0.7412935323383084,277.0,360
53836,231,0.7619047619047619,277.0,219
53837,256,0.69140625,277.0,250
53838,257,0.708171206225681,277.0,250
53839,248,0.717741935483871,277.0,236
53840,251,0.7370517928286853,277.0,244
53841,212,0.7264150943396226,277.0,205
53842,248,0.6774193548387096,277.0,237
53843,319,0.7178683385579937,277.0,310
53844,282,0.6418439716312057,277.0,266
53845,240,0.7333333333333333,277.0,230
53846,241,0.6639004149377593,277.0,233
53847,237,0.6286919831223629,277.0,235
53848,257,0.7003891050583657,277.0,246
53849,305,0.6885245901639344,277.0,294
53850,221,0.5972850678733032,277.0,210
53851,265,0.7169811320754716,277.0,250
53852,233,0.703862660944206,277.0,229
53863,228,0.6885964912280702,277.0,224
53864,288,0.6770833333333334,277.0,280
53865,230,0.6826086956521739,277.0,222
53866,224,0.6607142857142857,277.0,221
53867,221,0.746606334841629,277.0,207
53868,241,0.6099585062240664,277.0,223
53869,282,0.6631205673758865,277.0,249
53870,257,0.6381322957198443,277.0,248
53871,220,0.6227272727272727,277.0,212
53872,210,0.7,277.0,201
53873,262,0.6030534351145038,277.0,242
53874,237,0.6582278481012658,277.0,224
53875,256,0.65234375,277.0,243
53876,246,0.7073170731707317,277.0,239
53877,214,0.6495327102803738,277.0,204
53878,226,0.6415929203539823,277.0,216
53879,232,0.7025862068965517,277.0,225
53880,218,0.6972477064220184,277.0,206
53881,214,0.7616822429906542,277.0,208
53882,226,0.7035398230088495,277.0,217
53893,234,0.5854700854700855,277.0,223
53894,242,0.6322314049586777,277.0,229
53895,440,0.6363636363636364,277.0,340
53896,242,0.628099173553719,277.0,234
53897,244,0.6639344262295082,277.0,236
53898,260,0.5576923076923077,277.0,242
53899,222,0.4774774774774775,277.0,213
53900,239,0.5104602510460251,277.0,223
53901,231,0.7012987012987013,277.0,220
53902,273,0.6483516483516484,277.0,262
53903,253,0.6640316205533597,277.0,236
53904,226,0.6504424778761062,277.0,211
53905,216,0.5694444444444444,277.0,207
53906,220,0.65,277.0,212
53907,312,0.5769230769230769,277.0,304
53908,211,0.5924170616113744,277.0,205
53909,234,0.6452991452991453,277.0,226
53910,224,0.6383928571428571,277.0,211
53911,211,0.5924170616113744,277.0,201
53912,229,0.6244541484716157,277.0,217
53923,236,0.5889830508474576,277.0,227
53924,221,0.6153846153846154,277.0,204
53925,210,0.6142857142857143,277.0,206
53926,193,0.6476683937823834,277.0,190
53927,243,0.6748971193415638,277.0,232
53928,243,0.6995884773662552,277.0,231
53929,460,0.5891304347826087,277.0,362
53930,241,0.5103734439834025,277.0,232
53931,242,0.6735537190082644,277.0,232
53932,204,0.6225490196078431,277.0,197
53933,265,0.7056603773584905,277.0,252
53934,348,0.5718390804597702,277.0,333
53935,225,0.6622222222222223,277.0,211
53936,223,0.6098654708520179,277.0,211
53937,217,0.6221198156682027,277.0,212
53938,240,0.6375,277.0,231
53939,231,0.6493506493506493,277.0,213
53940,224,0.6339285714285714,277.0,214
53941,208,0.7740384615384616,277.0,204
53942,238,0.6554621848739496,277.0,223
53953,303,0.7194719471947195,277.0,295
53954,247,0.7489878542510121,277.0,235
53955,264,0.8371212121212122,277.0,252
53956,223,0.7847533632286996,277.0,216
53957,457,0.7308533916849015,277.0,353
53958,279,0.7096774193548387,277.0,272
53959,230,0.7956521739130434,277.0,221
53960,225,0.7688888888888888,277.0,219
53961,215,0.7767441860465116,277.0,207
53962,222,0.8063063063063063,277.0,214
53963,227,0.7400881057268722,277.0,216
53964,224,0.7589285714285714,277.0,215
53965,216,0.7268518518518519,277.0,206
53966,243,0.7818930041152263,277.0,229
53967,222,0.7927927927927928,277.0,208
53968,216,0.8148148148148148,277.0,205
53969,251,0.7928286852589641,277.0,241
53975,221,0.8054298642533937,277.0,210
53976,217,0.7788018433179723,277.0,205
53987,824,0.7512135922330098,278.0,567
54169,231,0.8658008658008658,279.0,220
54172,229,0.9475982532751092,279.0,222
54175,230,0.8695652173913043,279.0,209
54178,243,0.8641975308641975,279.0,230
54181,234,0.9658119658119658,279.0,219
54184,212,0.8773584905660378,279.0,200
54187,223,0.9237668161434978,279.0,205
54202,219,0.8310502283105022,279.0,205
54238,220,0.8954545454545455,279.0,203
54250,231,0.9004329004329005,279.0,207
54265,204,0.696078431372549,279.0,202
54298,229,0.8995633187772926,279.0,212
54340,820,0.8975609756097561,279.0,573
54352,248,0.9153225806451613,279.0,237
54364,237,0.8987341772151899,279.0,226
54367,248,0.8830645161290323,279.0,213
54382,231,0.8917748917748918,279.0,219
54397,227,0.8678414096916299,279.0,219
54406,256,0.8828125,279.0,221
54430,246,0.8739837398373984,279.0,212
54458,186,0.7580645161290323,279.0,160
551825,566,0.901060070671378,314.0,492
551826,464,0.8556034482758621,314.0,464
551827,559,0.8300536672629696,314.0,489
551828,475,0.8631578947368421,314.0,475
551829,481,0.8544698544698545,314.0,481
551830,857,0.8063010501750292,25.0,504
551831,779,0.79204107830552,25.0,489
551832,559,0.6708407871198568,25.0,484
551833,451,0.7849223946784922,25.0,451
551834,457,0.6542669584245077,25.0,457
558089,500,0.656,283.0,500
558096,209,0.9808612440191388,283.0,209
558097,496,0.8306451612903226,283.0,496
558098,380,0.7421052631578947,281.0,380
558099,376,0.7898936170212766,281.0,376
558101,376,0.776595744680851,281.0,376
558102,374,0.8021390374331551,281.0,374
558103,417,0.7865707434052758,283.0,417
558104,440,0.865909090909091,283.0,440
562010,392,0.5816326530612245,21.0,392
562577,448,0.7053571428571429,315.0,447
563969,452,0.834070796460177,315.0,451
563975,427,0.9391100702576113,314.0,426
563976,422,0.8483412322274881,314.0,421
563977,423,0.7848699763593381,314.0,422
563978,423,0.8250591016548463,314.0,422
563979,418,0.6411483253588517,314.0,417
563980,389,0.5861182519280206,25.0,388
563981,384,0.6276041666666666,25.0,383
568005,393,0.7175572519083969,21.0,393
568932,349,0.7249283667621776,54.0,251
568933,236,0.7288135593220338,54.0,236
568934,213,0.7652582159624414,54.0,213
568935,309,0.6925566343042071,54.0,220
568980,234,0.5769230769230769,54.0,234
568984,310,0.6774193548387096,54.0,222
569013,210,0.638095238095238,54.0,210
569023,342,0.6783625730994152,54.0,245
569208,306,0.8496732026143791,281.0,292
569211,297,0.9158249158249159,25.0,292
569652,382,0.4581151832460733,26.0,375
569654,359,0.7604456824512534,281.0,342
569685,273,0.5347985347985348,315.0,252
569689,399,0.8546365914786967,103.0,386
569690,297,0.8417508417508418,26.0,292
569691,299,0.6387959866220736,26.0,292
569708,296,0.7027027027027027,25.0,291
570336,385,0.7324675324675325,21.0,385
570337,381,0.7427821522309711,21.0,381
570338,375,0.7946666666666666,21.0,375
570339,367,0.7629427792915532,21.0,367
570340,345,0.6115942028985507,21.0,345
578042,376,0.6835106382978723,21.0,376
578043,339,0.7581120943952803,21.0,339
578142,327,0.6941896024464832,21.0,327
578143,334,0.8323353293413174,21.0,334
578144,335,0.7940298507462686,21.0,335
578145,334,0.7544910179640718,21.0,334
578146,329,0.7659574468085106,21.0,329
583726,283,0.2756183745583039,21.0,283
583727,276,0.27898550724637683,21.0,276
583728,276,0.3079710144927536,21.0,276
583729,282,0.3191489361702128,21.0,282
583731,480,0.3375,42.0,450
583732,534,0.5093632958801498,297.0,506
583733,263,0.6692015209125475,281.0,263
583734,451,0.3215077605321508,299.0,442
583735,463,0.4470842332613391,303.0,453
583736,461,0.42516268980477223,27.0,449
583737,463,0.2678185745140389,86.0,448
583738,462,0.30303030303030304,75.0,450
583739,510,0.2784313725490196,40.0,498
583740,465,0.26021505376344084,40.0,456
583741,448,0.3013392857142857,40.0,441
583742,458,0.6506550218340611,41.0,446
583744,453,0.6600441501103753,343.0,445
583745,445,0.6112359550561798,344.0,440
583751,451,0.6319290465631929,41.0,443
584273,322,0.6242236024844721,21.0,322
584274,323,0.4674922600619195,21.0,323
584275,315,0.7238095238095238,21.0,315
584276,315,0.6984126984126984,21.0,315
584277,313,0.6485623003194888,21.0,313
584497,488,0.8442622950819673,25.0,488
584498,491,0.8859470468431772,25.0,491
584499,475,0.7747368421052632,25.0,475
584500,482,0.9647302904564315,25.0,482
584501,474,0.890295358649789,25.0,474
584502,473,0.9175475687103594,25.0,473
584503,475,0.7747368421052632,25.0,475
584504,468,0.8568376068376068,25.0,468
584853,268,0.3283582089552239,65.0,268
584854,252,0.373015873015873,65.0,252
584855,225,0.30666666666666664,65.0,225
586167,206,0.18446601941747573,65.0,206
586177,250,0.56,317.0,250
586178,246,0.6056910569105691,317.0,246
586179,225,0.5822222222222222,317.0,225
586182,219,0.5753424657534246,317.0,219
597537,223,0.484304932735426,54.0,221
597542,186,0.6129032258064516,54.0,184
597549,219,0.776255707762557,54.0,217
597553,185,0.8378378378378378,54.0,183
597559,221,0.7420814479638009,54.0,219
597561,184,0.7554347826086957,54.0,182
606847,447,0.8814317673378076,50.0,196
606848,453,0.8675496688741722,50.0,196
606849,450,0.8666666666666667,50.0,195
606850,446,0.8878923766816144,50.0,193
606851,412,0.8713592233009708,50.0,179
606852,411,0.8661800486618005,50.0,178
606853,412,0.8883495145631068,50.0,178
606854,412,0.8689320388349514,50.0,178
610357,898,0.821826280623608,42.0,503
61096,398,0.8015075376884422,47.0,320
620381,289,0.6470588235294118,42.0,289
620383,288,0.7604166666666666,296.0,288
620384,271,0.3874538745387454,297.0,271
620385,258,0.7713178294573644,42.0,258
620386,254,0.6377952755905512,298.0,254
620387,235,0.37446808510638296,39.0,235
620388,203,0.4433497536945813,301.0,203
620392,230,0.5652173913043478,40.0,230
634279,256,0.734375,375.0,256
637267,415,0.8216867469879519,295.0,415
637268,338,0.6923076923076923,296.0,338
637269,342,0.8421052631578947,296.0,342
637270,400,0.405,297.0,400
637271,456,0.4342105263157895,297.0,372
637272,396,0.5833333333333334,297.0,396
637273,499,0.7454909819639278,295.0,408
637274,362,0.6519337016574586,295.0,362
637275,313,0.22044728434504793,297.0,313
637276,277,0.6642599277978339,296.0,277
637277,299,0.8394648829431438,296.0,299
637287,198,0.6313131313131313,40.0,198
637288,219,0.6073059360730594,40.0,219
637289,294,0.8435374149659864,284.0,294
637290,395,0.7316455696202532,284.0,395
637292,405,0.7209876543209877,284.0,405
647436,309,0.8673139158576052,22.0,309
647437,310,0.864516129032258,22.0,310
647438,312,0.5673076923076923,22.0,312
659408,341,0.8944281524926686,577.0,269
659410,291,0.41580756013745707,587.0,216
659412,339,0.4896755162241888,591.0,268
659417,330,0.2515151515151515,569.0,330
659419,333,0.19519519519519518,569.0,266
659420,245,0.673469387755102,568.0,245
659421,190,0.531578947368421,568.0,189
659425,349,0.828080229226361,578.0,272
659428,277,0.17328519855595667,571.0,277
659430,306,0.5816993464052288,571.0,231
659435,350,0.5028571428571429,579.0,273
659438,327,0.22629969418960244,570.0,327
659441,351,0.28774928774928776,570.0,274
659444,333,0.4594594594594595,572.0,333
659447,347,0.6628242074927954,572.0,271
659453,196,0.8877551020408163,576.0,195
659457,186,0.6666666666666666,588.0,183
659459,281,0.21708185053380782,581.0,231
659461,334,0.23952095808383234,590.0,263
659463,343,0.7142857142857143,584.0,270
659465,348,0.5086206896551724,575.0,272
659466,316,0.4208860759493671,574.0,316
659467,335,0.3701492537313433,574.0,267
659468,310,0.16129032258064516,573.0,310
659469,331,0.18731117824773413,573.0,265
659471,347,0.2219020172910663,583.0,272
659473,342,0.27485380116959063,582.0,270
659475,347,0.34870317002881845,585.0,272
659477,353,0.5524079320113314,589.0,275
66567,219,0.9406392694063926,51.0,216
66601,206,0.8592233009708737,51.0,205
66602,208,0.8557692307692307,51.0,207
75178,186,0.8494623655913979,27.0,168
75250,338,0.908284023668639,110.0,182
75276,262,0.950381679389313,105.0,179
75279,232,1.0,32.0,213
75293,249,1.0,32.0,246
75294,253,1.0,32.0,249
75295,259,1.0,32.0,257
75444,185,0.9297297297297298,307.0,183
75525,192,0.6197916666666666,40.0,191
79350,295,0.8711864406779661,27.0,276
79353,300,0.89,27.0,293
79356,282,0.8297872340425532,27.0,266
79359,248,0.842741935483871,27.0,238
79362,252,0.8293650793650794,27.0,238
79365,292,0.886986301369863,27.0,282
79368,253,0.8102766798418972,27.0,241
79371,258,0.8294573643410853,27.0,252
79374,273,0.8901098901098901,27.0,263
79377,272,0.8933823529411765,27.0,264
79560,282,0.8652482269503546,27.0,270
79563,279,0.8494623655913979,27.0,269
79566,267,0.8314606741573034,27.0,254
79569,269,0.828996282527881,27.0,252
79572,275,0.8690909090909091,27.0,260
79575,261,0.8582375478927203,27.0,249
79578,263,0.7718631178707225,27.0,256
79581,279,0.7921146953405018,27.0,267
79584,272,0.8455882352941176,27.0,260
79587,265,0.8301886792452831,27.0,251
80670,235,0.625531914893617,75.0,231
80686,234,0.6196581196581197,75.0,232
80730,246,0.6544715447154471,75.0,244
81115,241,0.8506224066390041,311.0,241
81116,241,0.8132780082987552,312.0,241
814,234,0.7948717948717948,278.0,233
839,229,0.6419213973799127,82.0,229
84589,506,0.758893280632411,309.0,478
84590,357,0.742296918767507,309.0,341
84591,337,0.7537091988130564,309.0,323
84592,359,0.7270194986072424,309.0,332
84593,321,0.8006230529595015,309.0,309
84594,422,0.7725118483412322,309.0,396
84595,345,0.7884057971014493,309.0,335
84596,333,0.7777777777777778,309.0,322
84597,374,0.7941176470588235,309.0,353
84598,355,0.7774647887323943,309.0,340
84599,473,0.718816067653277,309.0,452
84600,394,0.7081218274111675,309.0,372
84601,426,0.7136150234741784,309.0,397
84602,348,0.7528735632183908,309.0,337
84603,355,0.723943661971831,309.0,335
84604,404,0.7945544554455446,309.0,386
84605,389,0.7352185089974294,309.0,366
84606,346,0.7947976878612717,309.0,325
84607,332,0.7560240963855421,309.0,314
84608,360,0.7361111111111112,309.0,343
84609,333,0.7597597597597597,309.0,319
84610,344,0.7848837209302325,309.0,332
84611,356,0.699438202247191,309.0,339
84612,379,0.783641160949868,309.0,359
84613,358,0.7513966480446927,309.0,332
84614,342,0.7046783625730995,309.0,331
84615,340,0.7411764705882353,309.0,318
84616,350,0.7714285714285715,309.0,331
84617,405,0.745679012345679,309.0,374
84618,360,0.7638888888888888,309.0,346
8462,316,0.6518987341772152,61.0,306
84629,345,0.8782608695652174,310.0,326
8463,360,0.7805555555555556,61.0,346
84632,555,0.7837837837837838,310.0,538
84635,378,0.828042328042328,310.0,361
84638,339,0.8200589970501475,310.0,323
84641,378,0.8756613756613757,310.0,360
84644,454,0.8832599118942731,310.0,430
84647,352,0.7954545454545454,310.0,336
84650,403,0.8684863523573201,310.0,375
84653,363,0.8732782369146006,310.0,342
84656,348,0.8448275862068966,310.0,330
84719,252,0.9007936507936508,47.0,246
84720,211,0.9383886255924171,47.0,204
84721,222,0.954954954954955,47.0,212
84722,202,0.9603960396039604,47.0,194
84723,223,0.9372197309417041,47.0,212
84724,201,0.9154228855721394,47.0,191
84725,196,0.9285714285714286,47.0,186
84726,217,0.9216589861751152,47.0,210
84727,204,0.9215686274509803,47.0,194
84728,200,0.915,47.0,194
84741,205,0.9658536585365853,47.0,197
84742,192,0.9375,47.0,183
84743,217,0.9354838709677419,47.0,207
84744,235,0.9276595744680851,47.0,224
84745,193,0.9844559585492227,47.0,184
84746,375,0.9413333333333334,47.0,367
84749,204,0.9607843137254902,47.0,200
84751,217,0.967741935483871,47.0,208
84889,1447,0.8389771941948859,277.0,1078
84890,655,0.7694656488549618,277.0,638
84891,517,0.7253384912959381,277.0,501
84892,862,0.8155452436194895,277.0,723
84893,725,0.84,277.0,579
84894,459,0.7690631808278867,277.0,443
84895,486,0.8415637860082305,277.0,473
