source,target,weight,edge_type,skill_key
119242,119311,1,same_skill,18.0
119242,119342,1,same_skill,18.0
119242,119377,1,same_skill,18.0
119242,138737,1,same_skill,18.0
119242,2077,1,same_skill,18.0
119243,119255,1,same_skill,18.0
119243,119256,1,same_skill,18.0
119243,119257,1,same_skill,18.0
119243,119350,1,same_skill,18.0
119243,119362,1,same_skill,18.0
119243,119381,1,same_skill,18.0
119243,119382,1,same_skill,18.0
119243,119387,1,same_skill,18.0
119244,119288,1,same_skill,18.0
119244,119310,1,same_skill,18.0
119244,119361,1,same_skill,18.0
119244,119365,1,same_skill,18.0
119244,119366,1,same_skill,18.0
119244,119367,1,same_skill,18.0
119244,119376,1,same_skill,18.0
119244,119378,1,same_skill,18.0
119245,119250,1,same_skill,18.0
119245,119298,1,same_skill,18.0
119245,119334,1,same_skill,18.0
119245,119360,1,same_skill,18.0
119245,119361,1,same_skill,18.0
119245,119368,1,same_skill,18.0
119245,119374,1,same_skill,18.0
119245,119384,1,same_skill,18.0
119246,119248,1,same_skill,18.0
119246,119249,1,same_skill,18.0
119246,119251,1,same_skill,18.0
119246,119258,65,sequence,
119246,119318,76,sequence,
119246,119377,1,same_skill,18.0
119246,138737,1,same_skill,18.0
119246,2077,1,same_skill,18.0
119247,119263,1,same_skill,18.0
119247,119303,1,same_skill,18.0
119247,119346,1,same_skill,18.0
119247,119372,1,same_skill,18.0
119247,119373,1,same_skill,18.0
119247,119379,1,same_skill,18.0
119247,119386,1,same_skill,18.0
119247,119387,1,same_skill,18.0
119248,119249,1,same_skill,18.0
119248,119251,1,same_skill,18.0
119248,119308,21,sequence,
119248,119318,23,sequence,
119248,119338,19,same_skill+sequence,18.0
119248,119358,27,sequence,
119248,119371,19,same_skill+sequence,18.0
119248,2149,1,same_skill,18.0
119249,119251,1,same_skill,18.0
119249,119318,73,sequence,
119249,119371,1,same_skill,18.0
119249,119377,1,same_skill,18.0
119249,2077,1,same_skill,18.0
119250,119298,1,same_skill,18.0
119250,119334,1,same_skill,18.0
119250,119360,1,same_skill,18.0
119250,119361,1,same_skill,18.0
119250,119368,1,same_skill,18.0
119250,119378,1,same_skill,18.0
119250,119384,1,same_skill,18.0
119251,119308,24,sequence,
119251,119338,21,sequence,
119251,119371,1,same_skill,18.0
119251,119377,1,same_skill,18.0
119251,2149,1,same_skill,18.0
119252,119288,1,same_skill,18.0
119252,119311,1,same_skill,18.0
119252,119342,1,same_skill,18.0
119252,119376,1,same_skill,18.0
119252,119377,1,same_skill,18.0
119252,138737,1,same_skill,18.0
119252,2077,1,same_skill,18.0
119253,119254,1,same_skill,18.0
119253,119309,1,same_skill,18.0
119253,119330,1,same_skill,18.0
119253,119364,1,same_skill,18.0
119253,119375,1,same_skill,18.0
119253,119380,1,same_skill,18.0
119253,119385,1,same_skill,18.0
119254,119309,1,same_skill,18.0
119254,119364,1,same_skill,18.0
119254,119369,1,same_skill,18.0
119254,119375,1,same_skill,18.0
119254,119380,1,same_skill,18.0
119254,119385,1,same_skill,18.0
119255,119256,1,same_skill,18.0
119255,119293,1,same_skill,18.0
119255,119350,1,same_skill,18.0
119255,119359,1,same_skill,18.0
119255,119362,1,same_skill,18.0
119255,119381,1,same_skill,18.0
119255,119382,1,same_skill,18.0
119256,119257,1,same_skill,18.0
119256,119293,1,same_skill,18.0
119256,119350,1,same_skill,18.0
119256,119362,1,same_skill,18.0
119256,119381,1,same_skill,18.0
119256,119382,1,same_skill,18.0
119257,119346,1,same_skill,18.0
119257,119350,1,same_skill,18.0
119257,119372,1,same_skill,18.0
119257,119379,1,same_skill,18.0
119257,119381,1,same_skill,18.0
119257,119387,1,same_skill,18.0
119258,119260,22,sequence,
119258,119308,33,same_skill+sequence,18.0
119258,119318,25,same_skill+sequence,18.0
119258,119338,1,same_skill,18.0
119258,119358,21,same_skill+sequence,18.0
119258,211481,1,same_skill,18.0
119258,29391,1,same_skill,18.0
119258,435874,1,same_skill,18.0
119258,449316,27,sequence,
119258,4507,1,same_skill,18.0
119259,119265,1,same_skill,18.0
119259,119267,1,same_skill,18.0
119259,119270,1,same_skill,18.0
119259,119290,1,same_skill,18.0
119259,191091,1,same_skill,18.0
119259,191112,1,same_skill,18.0
119259,74000,1,same_skill,18.0
119259,74023,1,same_skill,18.0
119260,119261,40,same_skill+sequence,18.0
119260,119262,1,same_skill,18.0
119260,530644,1,same_skill,18.0
119260,530645,1,same_skill,18.0
119260,73385,1,same_skill,18.0
119260,73401,1,same_skill,18.0
119260,73453,1,same_skill,18.0
119260,73461,1,same_skill,18.0
119261,119262,40,same_skill+sequence,18.0
119261,530633,1,same_skill,18.0
119261,530644,1,same_skill,18.0
119261,73347,1,same_skill,18.0
119261,73357,1,same_skill,18.0
119261,73385,1,same_skill,18.0
119261,73401,1,same_skill,18.0
119262,530644,1,same_skill,18.0
119262,530645,1,same_skill,18.0
119262,73397,1,same_skill,18.0
119262,73401,1,same_skill,18.0
119262,73453,1,same_skill,18.0
119262,73461,1,same_skill,18.0
119263,119303,1,same_skill,18.0
119263,119326,1,same_skill,18.0
119263,119346,1,same_skill,18.0
119263,119369,1,same_skill,18.0
119263,119373,1,same_skill,18.0
119263,119379,1,same_skill,18.0
119263,119386,1,same_skill,18.0
119264,119289,1,same_skill,18.0
119264,136297,1,same_skill,18.0
119264,2064,1,same_skill,18.0
119264,348688,1,same_skill,18.0
119265,119267,1,same_skill,18.0
119265,119270,1,same_skill,18.0
119265,119290,1,same_skill,18.0
119265,191111,1,same_skill,18.0
119265,191112,1,same_skill,18.0
119265,74000,1,same_skill,18.0
119265,74023,1,same_skill,18.0
119266,119291,1,same_skill,18.0
119266,191091,1,same_skill,18.0
119266,191100,1,same_skill,18.0
119266,191101,1,same_skill,18.0
119266,191113,1,same_skill,18.0
119266,203432,1,same_skill,18.0
119266,74001,1,same_skill,18.0
119266,74007,1,same_skill,18.0
119267,119270,1,same_skill,18.0
119267,191091,1,same_skill,18.0
119267,191101,1,same_skill,18.0
119267,191112,1,same_skill,18.0
119267,74000,1,same_skill,18.0
119267,74023,1,same_skill,18.0
119268,119283,1,same_skill,18.0
119268,119293,1,same_skill,18.0
119268,119322,1,same_skill,18.0
119268,119354,1,same_skill,18.0
119268,119359,1,same_skill,18.0
119268,426479,1,same_skill,18.0
119268,426481,1,same_skill,18.0
119268,426482,1,same_skill,18.0
119269,119274,1,same_skill,18.0
119269,119294,1,same_skill,18.0
119269,119304,1,same_skill,18.0
119269,2101,1,same_skill,18.0
119269,345687,1,same_skill,18.0
119269,345688,1,same_skill,18.0
119269,486147,1,same_skill,18.0
119270,119291,1,same_skill,18.0
119270,191091,1,same_skill,18.0
119270,191101,1,same_skill,18.0
119270,191112,1,same_skill,18.0
119270,74023,1,same_skill,18.0
119271,119272,1,same_skill,18.0
119271,119280,1,same_skill,18.0
119271,119281,1,same_skill,18.0
119271,119282,1,same_skill,18.0
119271,119286,1,same_skill,18.0
119271,119302,1,same_skill,18.0
119271,191102,1,same_skill,18.0
119271,2074,1,same_skill,18.0
119272,119285,1,same_skill,18.0
119272,119286,1,same_skill,18.0
119272,119300,1,same_skill,18.0
119272,119302,1,same_skill,18.0
119272,2074,1,same_skill,18.0
119272,4490,1,same_skill,18.0
119272,74022,1,same_skill,18.0
119273,119298,1,same_skill,18.0
119273,119330,1,same_skill,18.0
119273,119334,1,same_skill,18.0
119273,119364,1,same_skill,18.0
119273,119374,1,same_skill,18.0
119273,119375,1,same_skill,18.0
119273,119384,1,same_skill,18.0
119274,119294,1,same_skill,18.0
119274,119304,1,same_skill,18.0
119274,2078,1,same_skill,18.0
119274,2079,1,same_skill,18.0
119274,2083,1,same_skill,18.0
119274,36352,1,same_skill,18.0
119274,486147,1,same_skill,18.0
119275,119276,1,same_skill,18.0
119275,119277,1,same_skill,18.0
119275,119295,1,same_skill,18.0
119275,119296,1,same_skill,18.0
119275,119306,1,same_skill,18.0
119275,208521,1,same_skill,18.0
119275,209635,1,same_skill,18.0
119275,31351,1,same_skill,18.0
119276,119277,1,same_skill,18.0
119276,119295,1,same_skill,18.0
119276,119296,1,same_skill,18.0
119276,119297,1,same_skill,18.0
119276,119306,1,same_skill,18.0
119276,209635,1,same_skill,18.0
119276,31351,1,same_skill,18.0
119277,119295,1,same_skill,18.0
119277,119296,1,same_skill,18.0
119277,119297,1,same_skill,18.0
119277,119306,1,same_skill,18.0
119277,119307,1,same_skill,18.0
119277,31351,1,same_skill,18.0
119278,119354,1,same_skill,18.0
119278,119370,1,same_skill,18.0
119278,119383,1,same_skill,18.0
119278,426480,1,same_skill,18.0
119278,426481,1,same_skill,18.0
119278,426482,1,same_skill,18.0
119278,45317,1,same_skill,18.0
119278,45319,1,same_skill,18.0
119279,2101,1,same_skill,18.0
119279,345687,1,same_skill,18.0
119279,345688,1,same_skill,18.0
119279,345689,1,same_skill,18.0
119279,348688,1,same_skill,18.0
119280,119281,1,same_skill,18.0
119280,119282,1,same_skill,18.0
119280,191096,1,same_skill,18.0
119280,191099,1,same_skill,18.0
119280,191102,1,same_skill,18.0
119280,74018,1,same_skill,18.0
119280,74403,1,same_skill,18.0
119281,119282,1,same_skill,18.0
119281,119302,1,same_skill,18.0
119281,191096,1,same_skill,18.0
119281,191099,1,same_skill,18.0
119281,191102,1,same_skill,18.0
119281,74018,1,same_skill,18.0
119282,119302,1,same_skill,18.0
119282,191096,1,same_skill,18.0
119282,191099,1,same_skill,18.0
119282,191102,1,same_skill,18.0
119282,2074,1,same_skill,18.0
119283,119322,1,same_skill,18.0
119283,119354,1,same_skill,18.0
119283,119359,1,same_skill,18.0
119283,426479,1,same_skill,18.0
119283,426480,1,same_skill,18.0
119283,426481,1,same_skill,18.0
119283,426482,1,same_skill,18.0
119284,119289,1,same_skill,18.0
119284,2064,1,same_skill,18.0
119284,208521,1,same_skill,18.0
119284,209635,1,same_skill,18.0
119284,31351,1,same_skill,18.0
119284,32036,1,same_skill,18.0
119285,119286,1,same_skill,18.0
119285,119300,1,same_skill,18.0
119285,119301,1,same_skill,18.0
119285,119302,1,same_skill,18.0
119285,2074,1,same_skill,18.0
119285,4490,1,same_skill,18.0
119285,74022,1,same_skill,18.0
119286,119300,1,same_skill,18.0
119286,119302,1,same_skill,18.0
119286,191102,1,same_skill,18.0
119286,2074,1,same_skill,18.0
119286,4490,1,same_skill,18.0
119287,119300,1,same_skill,18.0
119287,119301,1,same_skill,18.0
119287,191120,1,same_skill,18.0
119287,191128,1,same_skill,18.0
119287,2075,1,same_skill,18.0
119287,2076,1,same_skill,18.0
119287,2084,1,same_skill,18.0
119287,74022,1,same_skill,18.0
119288,119310,1,same_skill,18.0
119288,119311,1,same_skill,18.0
119288,119342,1,same_skill,18.0
119288,119365,1,same_skill,18.0
119288,119367,1,same_skill,18.0
119288,119376,1,same_skill,18.0
119289,136297,1,same_skill,18.0
119289,2064,1,same_skill,18.0
119289,32036,1,same_skill,18.0
119290,191107,1,same_skill,18.0
119290,191108,1,same_skill,18.0
119290,191111,1,same_skill,18.0
119290,74000,1,same_skill,18.0
119290,74021,1,same_skill,18.0
119290,74023,1,same_skill,18.0
119291,191091,1,same_skill,18.0
119291,191101,1,same_skill,18.0
119291,191112,1,same_skill,18.0
119291,203432,1,same_skill,18.0
119291,74001,1,same_skill,18.0
119291,74007,1,same_skill,18.0
119292,191092,1,same_skill,18.0
119292,191097,1,same_skill,18.0
119292,191098,1,same_skill,18.0
119292,191100,1,same_skill,18.0
119292,191113,1,same_skill,18.0
119292,191123,1,same_skill,18.0
119292,74001,1,same_skill,18.0
119292,74007,1,same_skill,18.0
119293,119322,1,same_skill,18.0
119293,119359,1,same_skill,18.0
119293,119362,1,same_skill,18.0
119293,119382,1,same_skill,18.0
119293,426479,1,same_skill,18.0
119294,119304,1,same_skill,18.0
119294,2078,1,same_skill,18.0
119294,2079,1,same_skill,18.0
119294,36352,1,same_skill,18.0
119294,486147,1,same_skill,18.0
119295,119306,1,same_skill,18.0
119295,208521,1,same_skill,18.0
119295,209635,1,same_skill,18.0
119295,31351,1,same_skill,18.0
119296,119297,1,same_skill,18.0
119296,119305,1,same_skill,18.0
119296,119306,1,same_skill,18.0
119296,119307,1,same_skill,18.0
119296,191116,1,same_skill,18.0
119297,119305,1,same_skill,18.0
119297,119306,1,same_skill,18.0
119297,119307,1,same_skill,18.0
119297,191116,1,same_skill,18.0
119297,74407,1,same_skill,18.0
119298,119330,1,same_skill,18.0
119298,119334,1,same_skill,18.0
119298,119374,1,same_skill,18.0
119298,119384,1,same_skill,18.0
119299,120520,1,same_skill,18.0
119299,2078,1,same_skill,18.0
119299,2081,1,same_skill,18.0
119299,2082,1,same_skill,18.0
119299,2083,1,same_skill,18.0
119299,488879,1,same_skill,18.0
119299,747668,1,same_skill,18.0
119300,119301,1,same_skill,18.0
119300,191120,1,same_skill,18.0
119300,4490,1,same_skill,18.0
119300,74022,1,same_skill,18.0
119301,191120,1,same_skill,18.0
119301,191128,1,same_skill,18.0
119301,2084,1,same_skill,18.0
119301,4490,1,same_skill,18.0
119301,74022,1,same_skill,18.0
119302,191102,1,same_skill,18.0
119302,2074,1,same_skill,18.0
119303,119326,1,same_skill,18.0
119303,119369,1,same_skill,18.0
119303,119373,1,same_skill,18.0
119303,119385,1,same_skill,18.0
119303,119386,1,same_skill,18.0
119304,2079,1,same_skill,18.0
119304,345687,1,same_skill,18.0
119304,345688,1,same_skill,18.0
119304,486147,1,same_skill,18.0
119305,119306,1,same_skill,18.0
119305,119307,1,same_skill,18.0
119305,191105,1,same_skill,18.0
119305,191109,1,same_skill,18.0
119305,191116,1,same_skill,18.0
119305,74407,1,same_skill,18.0
119306,119307,1,same_skill,18.0
119307,191105,1,same_skill,18.0
119307,191116,1,same_skill,18.0
119307,74407,1,same_skill,18.0
119308,119318,24,same_skill+sequence,18.0
119308,119338,25,sequence,
119308,119358,20,same_skill+sequence,18.0
119308,119371,20,sequence,
119308,211481,1,same_skill,18.0
119308,216735,66,sequence,
119308,217577,90,sequence,
119308,279802,1,same_skill,18.0
119308,29391,1,same_skill,18.0
119308,435874,1,same_skill,18.0
119308,4507,1,same_skill,18.0
119309,119326,1,same_skill,18.0
119309,119369,1,same_skill,18.0
119309,119375,1,same_skill,18.0
119309,119380,1,same_skill,18.0
119309,119385,1,same_skill,18.0
119310,119360,1,same_skill,18.0
119310,119361,1,same_skill,18.0
119310,119365,1,same_skill,18.0
119310,119366,1,same_skill,18.0
119310,119367,1,same_skill,18.0
119310,119378,1,same_skill,18.0
119311,119342,1,same_skill,18.0
119311,119365,1,same_skill,18.0
119311,119376,1,same_skill,18.0
119311,138737,1,same_skill,18.0
119311,2077,1,same_skill,18.0
119318,119338,22,same_skill+sequence,18.0
119318,119358,29,same_skill+sequence,18.0
119318,119371,19,sequence,
119318,211481,1,same_skill,18.0
119318,2149,1,same_skill,18.0
119318,29391,1,same_skill,18.0
119318,4507,1,same_skill,18.0
119322,119354,1,same_skill,18.0
119322,119359,1,same_skill,18.0
119322,119362,1,same_skill,18.0
119322,119382,1,same_skill,18.0
119322,426479,1,same_skill,18.0
119326,119369,1,same_skill,18.0
119326,119373,1,same_skill,18.0
119326,119385,1,same_skill,18.0
119326,119386,1,same_skill,18.0
119330,119364,1,same_skill,18.0
119330,119374,1,same_skill,18.0
119330,119375,1,same_skill,18.0
119330,119380,1,same_skill,18.0
119334,119360,1,same_skill,18.0
119334,119368,1,same_skill,18.0
119334,119374,1,same_skill,18.0
119334,119384,1,same_skill,18.0
119338,119358,34,same_skill+sequence,18.0
119338,119371,1,same_skill,18.0
119338,2149,1,same_skill,18.0
119338,4507,1,same_skill,18.0
119342,119365,1,same_skill,18.0
119342,119367,1,same_skill,18.0
119342,119376,1,same_skill,18.0
119342,138737,1,same_skill,18.0
119346,119350,1,same_skill,18.0
119346,119372,1,same_skill,18.0
119346,119379,1,same_skill,18.0
119346,119386,1,same_skill,18.0
119346,119387,1,same_skill,18.0
119350,119372,1,same_skill,18.0
119350,119381,1,same_skill,18.0
119350,119387,1,same_skill,18.0
119354,426479,1,same_skill,18.0
119354,426480,1,same_skill,18.0
119354,426481,1,same_skill,18.0
119354,426482,1,same_skill,18.0
119358,211481,1,same_skill,18.0
119358,2149,1,same_skill,18.0
119358,4507,1,same_skill,18.0
119359,119362,1,same_skill,18.0
119359,119382,1,same_skill,18.0
119359,426479,1,same_skill,18.0
119360,119361,1,same_skill,18.0
119360,119366,1,same_skill,18.0
119360,119368,1,same_skill,18.0
119360,119378,1,same_skill,18.0
119361,119366,1,same_skill,18.0
119361,119368,1,same_skill,18.0
119361,119378,1,same_skill,18.0
119362,119382,1,same_skill,18.0
119362,426479,1,same_skill,18.0
119363,119370,1,same_skill,18.0
119363,119383,1,same_skill,18.0
119363,208644,1,same_skill,18.0
119363,2171,1,same_skill,18.0
119363,427257,1,same_skill,18.0
119363,4503,1,same_skill,18.0
119363,45317,1,same_skill,18.0
119363,45319,1,same_skill,18.0
119364,119374,1,same_skill,18.0
119364,119375,1,same_skill,18.0
119364,119380,1,same_skill,18.0
119365,119366,1,same_skill,18.0
119365,119367,1,same_skill,18.0
119365,119376,1,same_skill,18.0
119366,119367,1,same_skill,18.0
119366,119368,1,same_skill,18.0
119366,119378,1,same_skill,18.0
119367,119376,1,same_skill,18.0
119367,119378,1,same_skill,18.0
119368,119378,1,same_skill,18.0
119368,119384,1,same_skill,18.0
119369,119373,1,same_skill,18.0
119369,119385,1,same_skill,18.0
119370,119383,1,same_skill,18.0
119370,426480,1,same_skill,18.0
119370,426481,1,same_skill,18.0
119370,427257,1,same_skill,18.0
119370,45317,1,same_skill,18.0
119370,45319,1,same_skill,18.0
119371,2149,1,same_skill,18.0
119371,4507,1,same_skill,18.0
119372,119379,1,same_skill,18.0
119372,119381,1,same_skill,18.0
119372,119386,1,same_skill,18.0
119372,119387,1,same_skill,18.0
119373,119379,1,same_skill,18.0
119373,119386,1,same_skill,18.0
119374,119384,1,same_skill,18.0
119375,119380,1,same_skill,18.0
119376,138737,1,same_skill,18.0
119377,138737,1,same_skill,18.0
119377,2077,1,same_skill,18.0
119379,119386,1,same_skill,18.0
119379,119387,1,same_skill,18.0
119380,119385,1,same_skill,18.0
119381,119382,1,same_skill,18.0
119381,119387,1,same_skill,18.0
119383,426480,1,same_skill,18.0
119383,426481,1,same_skill,18.0
119383,426482,1,same_skill,18.0
119383,45317,1,same_skill,18.0
119383,45319,1,same_skill,18.0
119420,378860,1,same_skill,76.0
119420,378876,1,same_skill,76.0
119420,378894,1,same_skill,76.0
119420,60059,1,same_skill,76.0
119420,60068,1,same_skill,76.0
119420,60080,1,same_skill,76.0
119420,60131,1,same_skill,76.0
119420,60155,1,same_skill,76.0
119422,378912,1,same_skill,76.0
119422,60047,1,same_skill,76.0
119422,60067,1,same_skill,76.0
119422,60085,1,same_skill,76.0
119422,60086,1,same_skill,76.0
119422,60103,1,same_skill,76.0
119422,60127,1,same_skill,76.0
119422,60146,1,same_skill,76.0
119429,13298,1,same_skill,222.0
119429,13351,1,same_skill,222.0
119429,13467,42,same_skill+sequence,222.0
119429,13540,1,same_skill,222.0
119429,15847,1,same_skill,222.0
119941,126746,1,same_skill,302.0
119941,126784,1,same_skill,302.0
119941,126791,1,same_skill,302.0
119941,126836,1,same_skill,302.0
119941,127385,1,same_skill,302.0
119941,208508,16,sequence,
119941,444199,18,sequence,
119941,672989,1,same_skill,302.0
119941,83126,19,sequence,
120520,2081,1,same_skill,18.0
120520,2082,1,same_skill,18.0
120520,2083,1,same_skill,18.0
120520,488879,1,same_skill,18.0
120520,747668,1,same_skill,18.0
120546,122347,1,same_skill,178.0
120546,31448,1,same_skill,178.0
121674,121689,1,same_skill,83.0
121674,121701,1,same_skill,83.0
121674,121719,1,same_skill,83.0
121674,121776,1,same_skill,83.0
121674,121785,1,same_skill,83.0
121674,121877,1,same_skill,83.0
121674,121889,1,same_skill,83.0
121674,121901,1,same_skill,83.0
121676,121700,1,same_skill,83.0
121676,121781,1,same_skill,83.0
121676,121783,1,same_skill,83.0
121676,121807,1,same_skill,83.0
121676,530161,1,same_skill,83.0
121676,588108,1,same_skill,83.0
121677,121698,1,same_skill,83.0
121677,121773,1,same_skill,83.0
121677,121803,1,same_skill,83.0
121677,121815,1,same_skill,83.0
121677,121834,1,same_skill,83.0
121677,121854,1,same_skill,83.0
121677,188771,1,same_skill,83.0
121677,188784,1,same_skill,83.0
121679,121682,1,same_skill,83.0
121679,121801,1,same_skill,83.0
121679,121817,1,same_skill,83.0
121679,512986,1,same_skill,83.0
121679,512987,1,same_skill,83.0
121679,512988,1,same_skill,83.0
121679,528409,1,same_skill,83.0
121679,530158,1,same_skill,83.0
121680,121821,1,same_skill,83.0
121680,121883,1,same_skill,83.0
121680,121892,1,same_skill,83.0
121680,188757,1,same_skill,83.0
121680,188764,1,same_skill,83.0
121680,188765,1,same_skill,83.0
121680,188774,1,same_skill,83.0
121680,188779,1,same_skill,83.0
121682,121801,1,same_skill,83.0
121682,121802,1,same_skill,83.0
121682,121804,1,same_skill,83.0
121682,121817,1,same_skill,83.0
121682,512986,1,same_skill,83.0
121682,512987,1,same_skill,83.0
121682,530158,1,same_skill,83.0
121683,121728,1,same_skill,83.0
121683,121797,1,same_skill,83.0
121683,121806,1,same_skill,83.0
121683,188754,1,same_skill,83.0
121683,188755,1,same_skill,83.0
121683,188761,1,same_skill,83.0
121683,188763,1,same_skill,83.0
121683,188791,1,same_skill,83.0
121685,121706,1,same_skill,83.0
121685,121823,1,same_skill,83.0
121685,121842,1,same_skill,83.0
121685,121848,1,same_skill,83.0
121685,121891,1,same_skill,83.0
121685,528389,1,same_skill,83.0
121685,528395,1,same_skill,83.0
121685,528397,1,same_skill,83.0
121686,121704,1,same_skill,83.0
121686,121710,1,same_skill,83.0
121686,121788,1,same_skill,83.0
121686,121844,1,same_skill,83.0
121686,121880,1,same_skill,83.0
121686,188788,1,same_skill,83.0
121686,188790,1,same_skill,83.0
121686,188792,1,same_skill,83.0
121688,121772,1,same_skill,83.0
121688,121774,1,same_skill,83.0
121688,121780,1,same_skill,83.0
121688,121784,1,same_skill,83.0
121688,121814,1,same_skill,83.0
121688,121816,1,same_skill,83.0
121688,121822,1,same_skill,83.0
121688,8841,1,same_skill,83.0
121689,121701,1,same_skill,83.0
121689,121776,1,same_skill,83.0
121689,121818,1,same_skill,83.0
121689,121877,1,same_skill,83.0
121689,121901,1,same_skill,83.0
121689,188767,1,same_skill,83.0
121689,188768,1,same_skill,83.0
121691,121694,1,same_skill,83.0
121691,121775,1,same_skill,83.0
121691,121777,1,same_skill,83.0
121691,121798,1,same_skill,83.0
121691,121808,1,same_skill,83.0
121691,121862,1,same_skill,83.0
121691,121863,1,same_skill,83.0
121691,8794,1,same_skill,83.0
121692,121731,1,same_skill,83.0
121692,121734,1,same_skill,83.0
121692,121791,1,same_skill,83.0
121692,121898,1,same_skill,83.0
121692,188753,1,same_skill,83.0
121692,188760,1,same_skill,83.0
121692,188786,1,same_skill,83.0
121692,188796,1,same_skill,83.0
121694,121775,1,same_skill,83.0
121694,121777,1,same_skill,83.0
121694,121778,1,same_skill,83.0
121694,121798,1,same_skill,83.0
121694,121862,1,same_skill,83.0
121694,121863,1,same_skill,83.0
121694,8794,1,same_skill,83.0
121695,121707,1,same_skill,83.0
121695,121764,1,same_skill,83.0
121695,121809,1,same_skill,83.0
121695,121824,1,same_skill,83.0
121695,121864,1,same_skill,83.0
121695,188750,1,same_skill,83.0
121695,188751,1,same_skill,83.0
121695,188762,1,same_skill,83.0
121697,121879,1,same_skill,83.0
121697,121900,1,same_skill,83.0
121697,528345,1,same_skill,83.0
121697,528386,1,same_skill,83.0
121697,528387,1,same_skill,83.0
121697,528388,1,same_skill,83.0
121697,528394,1,same_skill,83.0
121697,528396,1,same_skill,83.0
121698,121761,1,same_skill,83.0
121698,121773,1,same_skill,83.0
121698,121815,1,same_skill,83.0
121698,121834,1,same_skill,83.0
121698,121854,1,same_skill,83.0
121698,188771,1,same_skill,83.0
121698,188784,1,same_skill,83.0
121700,121802,1,same_skill,83.0
121700,121804,1,same_skill,83.0
121700,121807,1,same_skill,83.0
121700,530159,1,same_skill,83.0
121700,530160,1,same_skill,83.0
121700,530161,1,same_skill,83.0
121700,588108,1,same_skill,83.0
121701,121776,1,same_skill,83.0
121701,121785,1,same_skill,83.0
121701,121877,1,same_skill,83.0
121701,121901,1,same_skill,83.0
121701,188767,1,same_skill,83.0
121701,188768,1,same_skill,83.0
121703,121766,1,same_skill,83.0
121703,121798,1,same_skill,83.0
121703,121808,1,same_skill,83.0
121703,121862,1,same_skill,83.0
121703,8794,1,same_skill,83.0
121703,8800,1,same_skill,83.0
121703,8820,1,same_skill,83.0
121703,8840,1,same_skill,83.0
121704,121710,1,same_skill,83.0
121704,121788,1,same_skill,83.0
121704,121844,1,same_skill,83.0
121704,188770,1,same_skill,83.0
121704,188776,1,same_skill,83.0
121704,188783,1,same_skill,83.0
121704,188785,1,same_skill,83.0
121706,121799,1,same_skill,83.0
121706,121823,1,same_skill,83.0
121706,121827,1,same_skill,83.0
121706,121837,1,same_skill,83.0
121706,121842,1,same_skill,83.0
121706,121847,1,same_skill,83.0
121706,121848,1,same_skill,83.0
121707,121716,1,same_skill,83.0
121707,121737,1,same_skill,83.0
121707,121824,1,same_skill,83.0
121707,188749,1,same_skill,83.0
121707,188750,1,same_skill,83.0
121707,188751,1,same_skill,83.0
121707,188762,1,same_skill,83.0
121709,121718,1,same_skill,83.0
121709,121730,1,same_skill,83.0
121709,121828,1,same_skill,83.0
121709,121867,1,same_skill,83.0
121709,121882,1,same_skill,83.0
121709,121894,1,same_skill,83.0
121709,121897,1,same_skill,83.0
121709,548291,1,same_skill,83.0
121710,121788,1,same_skill,83.0
121710,121844,1,same_skill,83.0
121710,121880,1,same_skill,83.0
121710,188770,1,same_skill,83.0
121710,188788,1,same_skill,83.0
121710,188792,1,same_skill,83.0
121712,121721,1,same_skill,83.0
121712,121724,1,same_skill,83.0
121712,121736,1,same_skill,83.0
121712,121832,1,same_skill,83.0
121712,121843,1,same_skill,83.0
121712,528296,1,same_skill,83.0
121712,528297,1,same_skill,83.0
121712,588109,1,same_skill,83.0
121713,121715,21,sequence,
121713,121740,109,same_skill+sequence,83.0
121713,121749,1,same_skill,83.0
121713,121874,1,same_skill,83.0
121713,186512,24,sequence,
121713,211514,18,sequence,
121713,87422,1,same_skill,83.0
121713,87423,1,same_skill,83.0
121713,87428,1,same_skill,83.0
121713,87455,1,same_skill,83.0
121713,97856,95,sequence,
121713,98874,1,same_skill,83.0
121715,121748,1,same_skill,83.0
121715,121757,1,same_skill,83.0
121715,121760,1,same_skill,83.0
121715,121853,1,same_skill,83.0
121715,121873,1,same_skill,83.0
121715,121876,1,same_skill,83.0
121715,121885,1,same_skill,83.0
121715,121903,1,same_skill,83.0
121716,121737,1,same_skill,83.0
121716,121794,1,same_skill,83.0
121716,188749,1,same_skill,83.0
121716,188752,1,same_skill,83.0
121716,188759,1,same_skill,83.0
121716,188762,1,same_skill,83.0
121716,188773,1,same_skill,83.0
121718,121730,1,same_skill,83.0
121718,121852,1,same_skill,83.0
121718,121867,1,same_skill,83.0
121718,121882,1,same_skill,83.0
121718,121894,1,same_skill,83.0
121718,121897,1,same_skill,83.0
121718,548291,1,same_skill,83.0
121719,121785,1,same_skill,83.0
121719,121889,1,same_skill,83.0
121719,121901,1,same_skill,83.0
121719,188775,1,same_skill,83.0
121719,87442,1,same_skill,83.0
121719,87459,1,same_skill,83.0
121719,87546,1,same_skill,83.0
121721,121724,1,same_skill,83.0
121721,121736,1,same_skill,83.0
121721,121832,1,same_skill,83.0
121721,121843,1,same_skill,83.0
121721,121872,1,same_skill,83.0
121721,528296,1,same_skill,83.0
