user_id,persona,evaluation_split,n_attempts,actual_accuracy,rapid_guess_rate,remediation_rate,avg_response_time,final_dars_rating,final_glicko2_rating,final_glicko2_rd,final_fixed_elo_rating,darsplus_calibrated_brier,darsplus_calibrated_log_loss,darsplus_calibrated_auc,dars_brier,dars_log_loss,dars_auc,glicko_2_brier,glicko_2_log_loss,glicko_2_auc,fixed_elo_k32_brier,fixed_elo_k32_log_loss,fixed_elo_k32_auc,static_start_brier,static_start_log_loss,static_start_auc
stu_fte455_063,slow_analytical,test,255,0.5882352941176471,0.0,0.4,107.03921568627452,1460.0,1496.0854391806954,49.924677656149456,1463.4763134166556,0.2254913447455101,0.6403847896529429,0.6424761904761904,0.23253897910817595,0.6547107051448381,0.6115873015873016,0.23259759324478366,0.6542741061193058,0.6328571428571429,0.2284558900943356,0.6452021334561083,0.6258412698412699,0.23036407891311567,0.6500047655850064,0.6264761904761905
stu_fte455_064,volatile_practicer,train,326,0.5828220858895705,0.0,0.3895705521472393,94.83128834355828,1713.0,1468.393494179911,58.15513120683599,1454.8959867503427,0.2420314010274602,0.6787205632214939,0.5868421052631579,0.3067072634550839,0.8864247489593011,0.5743227554179566,0.2761248627759258,0.7578871041692824,0.49241486068111456,0.2527218223707386,0.70296784782521,0.5422987616099071,0.31079924464446873,0.9054347963173006,0.5851006191950464
stu_fte455_065,remediation_responder,test,420,0.6190476190476191,0.0,0.37142857142857144,96.34285714285714,1607.0,1413.3863931529786,58.77600784245977,1409.6006020776158,0.22391208979900554,0.6388962312799251,0.6180408653846153,0.23384877767788284,0.666393577752645,0.6152403846153847,0.23109176777517138,0.6540954485107869,0.5959375,0.23230336722120565,0.6575432191862143,0.5942067307692308,0.23282227640269035,0.6624054856084223,0.6177283653846154
stu_fte455_066,steady_improver,train,396,0.6186868686868687,0.0025252525252525255,0.36363636363636365,80.21212121212122,1406.0,1492.4750288534547,55.03491769918871,1449.5960009916487,0.2275141998917924,0.6460231988794406,0.6156372482767941,0.24741430692517866,0.6886680570287212,0.580659548587647,0.23280240129969304,0.657731145307103,0.5923908636302203,0.2351897802610099,0.6645843512193097,0.5907825381808353,0.2455947048366152,0.6847254072522131,0.5892823354507366
stu_fte455_067,fast_but_careless,test,319,0.5329153605015674,0.06896551724137931,0.4482758620689655,70.15673981191223,1341.0,1369.3957913953625,31.88656937660553,1356.0458703129582,0.24370243026403693,0.6808474784530815,0.613758389261745,0.23600855891160222,0.6652618249057237,0.6345045400710619,0.23606262185941643,0.665233228678252,0.6324713778128701,0.2421646978590737,0.6793693774005524,0.6121989735491512,0.23855375791373212,0.6707629043204173,0.6382550335570469
stu_fte455_068,slow_analytical,test,207,0.6714975845410628,0.0,0.30917874396135264,103.2463768115942,1731.0,1427.9623827826986,63.0315941837661,1455.5933006091975,0.21870916696935216,0.6276298412907239,0.5709902666102412,0.24634211033003814,0.7277443062834998,0.5620503597122302,0.22666300878985157,0.6493107804223316,0.5720482437579348,0.22923423829861317,0.65364226890337,0.5501481168006771,0.24090370607335665,0.7021579648962023,0.5724185357596276
stu_fte455_069,volatile_practicer,train,419,0.5918854415274463,0.0,0.3937947494033413,97.00238663484487,1540.0,1387.5903166356363,52.20624658735673,1320.3150934417506,0.2325671597000197,0.6574647829304402,0.6117477834370874,0.2403643805759918,0.6777947271174154,0.6068076777966421,0.23688095434297327,0.6672395376467255,0.5913978494623656,0.23427291789978033,0.6624224502664158,0.6138936049801924,0.23819757555219476,0.672666023104748,0.6156621392190152
stu_fte455_070,remediation_responder,train,418,0.6483253588516746,0.0,0.33014354066985646,92.02153110047847,1564.0,1516.643541465041,51.523459818334175,1468.1628128388097,0.2165720260289762,0.6228204972119195,0.6210558023947587,0.22241112255015139,0.6362484737711298,0.6087807816853679,0.22637221257568677,0.6447396667333827,0.6001957978763461,0.2268923235578182,0.6475955465144696,0.5906067223937546,0.22402807132208652,0.6387683235211421,0.6100609985691694
stu_fte455_071,steady_improver,test,392,0.7117346938775511,0.0,0.2755102040816326,85.68367346938776,1904.0,1662.8934867803753,56.94728601628718,1645.1876446639164,0.19669207267299382,0.5760533955139095,0.6339328194880579,0.22079143564631304,0.6621626348969101,0.6375646271449869,0.20382740724470677,0.5950553446420378,0.58337298188854,0.19957054474420216,0.5838276857609718,0.6186443366003743,0.21055942693042112,0.6193582524498027,0.6252735750309258
stu_fte455_072,fast_but_careless,train,408,0.5931372549019608,0.06372549019607843,0.38480392156862747,74.57352941176471,1649.0,1439.2130815235782,45.33158067929128,1467.3604473019855,0.2367703190676508,0.665380513029605,0.5812381758438714,0.28827365448193804,0.8216208887133086,0.5748655780145375,0.25060442385849846,0.6946477997667028,0.5544533505924525,0.24691341447960125,0.6870956765777638,0.5589963158418799,0.2953881941155309,0.8516904455280262,0.5793338643831525
stu_fte455_073,slow_analytical,train,252,0.6388888888888888,0.0,0.3531746031746032,109.72222222222223,1592.0,1571.4448324674624,46.599055410312964,1565.5784764861714,0.22709190593046916,0.6457100025497126,0.587502559552249,0.2308503965426847,0.6583737217104881,0.5600982868063613,0.2334562070243531,0.6607841725328589,0.5365162787523036,0.23629718893256385,0.6691546409955104,0.5351853115828271,0.23009523475453278,0.6558548565168186,0.5585284280936454
stu_fte455_074,volatile_practicer,train,416,0.53125,0.0,0.45913461538461536,89.09134615384616,1292.0,1378.1007433627528,38.00356133077744,1329.5937339597347,0.22809492734653508,0.6475114627137948,0.6864833507367444,0.22707008998459108,0.645614461347839,0.6761457245620142,0.22499155307574029,0.6407863438875037,0.6730711219399003,0.22969290282291968,0.6513187078658377,0.6582202111613876,0.22282491258640588,0.6362088520208201,0.6846733959856132
stu_fte455_075,remediation_responder,train,389,0.6066838046272494,0.0,0.38046272493573263,94.85347043701799,1448.0,1564.4897775001155,64.66102374246805,1571.6403670983277,0.22224705405149245,0.6342509986489662,0.6534424504264983,0.23551721768692893,0.6641369212238423,0.6387088733798604,0.22842507064850495,0.6484863499613214,0.6429877035559987,0.23129225588195756,0.6552970131783665,0.630192755068129,0.2351758994687512,0.663512554428506,0.6448709427273734
stu_fte455_076,steady_improver,test,390,0.6717948717948717,0.0,0.30256410256410254,87.25897435897436,1545.0,1593.5479930556746,56.35012959863956,1582.643227621541,0.21024070472199863,0.6087752083018487,0.6575471135496184,0.21478894840988655,0.6167179744295638,0.6457389074427481,0.20786113108842713,0.6015423597728928,0.6524928435114504,0.20682696789959454,0.6014448127177768,0.6545503339694656,0.2190682460411819,0.6270279981934702,0.663659947519084
stu_fte455_077,fast_but_careless,test,360,0.6305555555555555,0.03611111111111111,0.35,74.04722222222222,1723.0,1409.1880991953599,58.02743203993789,1408.4499299119066,0.2276812780932648,0.6488408092824528,0.5781358683051241,0.26548930167484697,0.780815276124417,0.566029611473618,0.2409231075477566,0.6805745856430719,0.5364181378556524,0.24221617928524453,0.681425863966485,0.519061972110894,0.26220893975414794,0.7641579184038169,0.5718922857805306
stu_fte455_078,slow_analytical,train,290,0.6344827586206897,0.0,0.35172413793103446,107.25862068965517,1545.0,1554.288331152537,40.62306227416303,1520.4905949068868,0.21827353703768285,0.6257520480738641,0.6422528712059065,0.21197976907931834,0.6113935512855773,0.6685038966365874,0.21471855323099762,0.6181382675911957,0.6654788761279737,0.21831154446178094,0.6260593809505949,0.6300758818703855,0.21378059367986438,0.6151468121454897,0.6593775635767022
stu_fte455_079,volatile_practicer,train,277,0.5740072202166066,0.0,0.40794223826714804,97.50541516245487,1579.0,1485.7566511087327,58.15165344177949,1462.4541769806888,0.23436804630748484,0.6625770684545117,0.6142735316064385,0.24787390831102377,0.7029740485634812,0.6335412002984756,0.2529734426335247,0.7105102068485252,0.5962317450165228,0.24119702689899902,0.6813166860848064,0.6008954269267669,0.2479246314635128,0.7034803229272895,0.6363927086664535
stu_fte455_080,remediation_responder,train,220,0.6954545454545454,0.0,0.2909090909090909,100.05909090909091,1779.0,1565.2139599068175,46.89403901134857,1539.6690379704442,0.2110361221294779,0.6123182226741467,0.5476051116964199,0.23020709107979806,0.6862481717615644,0.5622378304555653,0.2132452731971206,0.6165901605836922,0.5931616427665594,0.21790013323076693,0.6290087835279291,0.5401424251292557,0.22052432277175113,0.6466706752722328,0.5821383279680031
stu_fte455_081,steady_improver,test,323,0.5727554179566563,0.0,0.4086687306501548,88.73993808049535,1452.0,1416.9234828561946,42.03892053445861,1365.4854001868855,0.23155139298040703,0.6536916894390703,0.617978848413631,0.23095106590390643,0.6532724215453809,0.6262240501370936,0.23419332906283977,0.6600112815356443,0.6184880532706619,0.2365055434158493,0.6648598852480548,0.6032902467685076,0.23037210417959467,0.6520035233170627,0.636623580101841
stu_fte455_082,fast_but_careless,train,406,0.603448275862069,0.03694581280788178,0.3793103448275862,71.94827586206897,1608.0,1492.3656477372972,50.85741645147932,1458.1222684684817,0.2325451516993821,0.6580278635694935,0.5983648117632147,0.25896913273082894,0.7318159791270289,0.578159462542781,0.24378828212427922,0.6831993763243708,0.5668652554189377,0.24824015709266042,0.6942871660557215,0.5480035492457853,0.26594718170923975,0.7554264453272782,0.5827354544302193
stu_fte455_083,slow_analytical,train,341,0.6598240469208211,0.0,0.3255131964809384,104.38123167155425,1628.0,1628.2445358430423,54.07653148670118,1604.0376229270432,0.21094659478255004,0.6113810216403188,0.6674137931034483,0.21036055551891483,0.6108394326065772,0.6466666666666666,0.21867521283932895,0.6317950561495438,0.6128927203065134,0.2138470093815653,0.6192796622093518,0.6361685823754789,0.21298201446227308,0.6162955143002458,0.6391187739463602
stu_fte455_084,volatile_practicer,train,273,0.5824175824175825,0.0,0.3956043956043956,94.88278388278388,1468.0,1464.947165901065,52.21040482931391,1452.681630787455,0.22566093508541796,0.6411248512085218,0.6484883592629372,0.22611550882411455,0.6420586195118785,0.6538397881496193,0.2284585563832418,0.6471026667358457,0.635082202361249,0.23122383993098747,0.6543125325934946,0.6282136158005076,0.22585485415804296,0.6416123561145552,0.655025929603884
stu_fte455_085,remediation_responder,train,409,0.5623471882640587,0.0,0.4156479217603912,101.39119804400978,1540.0,1471.7432344053927,42.99115456212525,1459.3489098307878,0.22865585818220188,0.648936561235653,0.6542992470245325,0.23766988351980803,0.669183404750525,0.6502186057809084,0.23043513599880316,0.6518631515535502,0.6358877823658003,0.23261506809447288,0.6581609000812335,0.637745931503522,0.24001410889271615,0.6748041197092672,0.6554772892883167
stu_fte455_086,steady_improver,test,346,0.6242774566473989,0.0,0.3583815028901734,87.04335260115607,1527.0,1479.0908834739123,41.2361800894124,1448.2119882556344,0.22210137465580682,0.6346067234828955,0.6375178062678063,0.2286815851059942,0.6503097611520945,0.6256944444444444,0.22846365159314785,0.6496222790651461,0.6288995726495726,0.23364437909010852,0.6598391225139068,0.584045584045584,0.2290960420883494,0.6504392889103052,0.6208155270655271
stu_fte455_087,fast_but_careless,train,319,0.6112852664576802,0.0219435736677116,0.3667711598746082,77.17868338557994,1739.0,1469.9457829519988,39.74037630147435,1464.4962534326676,0.2288889654425479,0.6485307440892525,0.6068238213399504,0.281748187449124,0.812842300947885,0.6088916459884202,0.238305730336243,0.6778740983830291,0.5929693961952026,0.23581066155191346,0.6684761056938804,0.5933829611248966,0.27651895403729954,0.7927554179178914,0.6171629445822994
stu_fte455_088,slow_analytical,test,445,0.6584269662921348,0.0,0.3258426966292135,101.15280898876405,1724.0,1515.0191839022677,50.7664363813806,1491.9221289767809,0.21466526697967972,0.6192081086940432,0.6317810310759835,0.23659448962721355,0.6909374463010685,0.6054315609843722,0.22609350450444965,0.6446792064878848,0.5955070055685289,0.22693384074865303,0.6489812159356518,0.5760059277887551,0.22988644494007376,0.6639744400395244,0.6135934973953655
stu_fte455_089,volatile_practicer,test,421,0.5439429928741093,0.0,0.42992874109263657,95.24465558194774,1415.0,1446.5213044048096,43.567666108790306,1388.1963597944095,0.24612553720084435,0.6855876695980265,0.5611012554585153,0.2550084014479159,0.7060445876371576,0.5570642285298398,0.2511567446949756,0.6982932853892909,0.5746793122270742,0.25355569080709073,0.7031584022437657,0.5665938864628821,0.25092309253153,0.6979210612083556,0.5694254912663755
stu_fte455_090,remediation_responder,test,299,0.5819397993311036,0.0,0.3979933110367893,97.09698996655518,1388.0,1389.2153121923693,60.96155287565598,1390.0691185950122,0.23487582642853552,0.6624263532850262,0.5919310344827586,0.23801558865094546,0.668388570170272,0.6143908045977011,0.23740362234876922,0.6677326848028722,0.6052413793103448,0.24079859283079,0.6758847663216345,0.5882298850574713,0.2403620213597148,0.6736540952048581,0.614
stu_fte455_091,steady_improver,test,415,0.6144578313253012,0.0,0.3710843373493976,85.21927710843373,1402.0,1503.586406714402,48.75360569397794,1483.729813397574,0.22470818801780054,0.6398473400620363,0.6241176470588236,0.24903861380061668,0.6923507577075486,0.6266911764705883,0.23073437751044976,0.6526307544877503,0.6054901960784314,0.22943463983514897,0.6505508801103063,0.6118382352941176,0.2607187899475891,0.7179487947739509,0.6281495098039216
stu_fte455_092,fast_but_careless,test,417,0.5515587529976019,0.08393285371702638,0.4316546762589928,61.70983213429257,1212.0,1347.3496433720286,42.86672480660655,1380.8301767675266,0.2353877855775102,0.6637053096693147,0.6381887933038828,0.24704360791660532,0.6889405541270798,0.6361660079051383,0.2370459695159591,0.6683081726958252,0.6225993954894211,0.2382866651885172,0.670913448617824,0.6238549174610556,0.23381989306349812,0.6603756171565913,0.6493722390141827
stu_fte455_093,slow_analytical,train,344,0.622093023255814,0.0,0.36046511627906974,106.26744186046511,1580.0,1430.4057499694038,78.5789072598548,1486.7383029392206,0.22749919275064853,0.6456910865216613,0.5901509705248023,0.23621005117448135,0.6685022322017636,0.5833752695902229,0.24008446925817103,0.6761818622977834,0.5706146657081237,0.24006723626844143,0.6760322618863789,0.5561466570812366,0.23506843509334333,0.6640094344222152,0.5830337886412653
stu_fte455_094,volatile_practicer,train,391,0.5601023017902813,0.0,0.4194373401534527,94.49360613810742,1575.0,1452.4480212985743,53.513927098456676,1441.507556866372,0.24149227607021992,0.6770658045227841,0.5960762450886694,0.2643748623943293,0.7387513203010677,0.5880322820431135,0.24632629510015988,0.688264404247698,0.58176701709674,0.2500571086898731,0.6966770770526871,0.5605022831050228,0.27337341183475716,0.7661844478392326,0.5871562068599342
stu_fte455_095,remediation_responder,test,311,0.6816720257234726,0.0,0.2990353697749196,99.34405144694534,1821.0,1599.6399606874886,53.361492457668625,1589.7367419883717,0.21197051149603488,0.612454111343535,0.6134219554030875,0.23809979980177248,0.7054391900281781,0.5853344768439108,0.22150274048776292,0.6361885699468406,0.5473127501429388,0.22154073344328476,0.6368447743693713,0.5563655422145988,0.23026618082203273,0.6719819674024229,0.5809271964932342
stu_fte455_096,steady_improver,test,234,0.6581196581196581,0.0,0.3333333333333333,84.2094017094017,1720.0,1465.0945763563457,57.39980306833378,1485.209746660967,0.2029460833523266,0.5901535195288709,0.6810876623376624,0.22764482084372337,0.6588870191198675,0.6590503246753247,0.221607311850366,0.638242994732319,0.6150568181818182,0.2114439959525659,0.609603306746821,0.6517857142857143,0.2226481904011433,0.6413439489455021,0.6662337662337663
stu_fte455_097,fast_but_careless,train,431,0.5522041763341067,0.03248259860788863,0.4361948955916473,73.08816705336427,1456.0,1450.0360288683426,45.99871646787769,1511.0452637829276,0.232806112857189,0.6561976004843565,0.6351722035964645,0.2364078468057975,0.6657416423646784,0.640527713676144,0.23732963535740487,0.667111679788031,0.6259415683371794,0.23405301630785827,0.6602037945899557,0.6354334479905952,0.2422523765731747,0.6784177740619236,0.6509230635259285
stu_fte455_098,slow_analytical,train,392,0.6147959183673469,0.0,0.36989795918367346,107.58418367346938,1658.0,1470.5802786029562,53.79212783633237,1457.596265796809,0.227318147947452,0.6458197294084774,0.625388145420571,0.24893505732970841,0.7040588918273494,0.6239180017037179,0.22966201627988683,0.6512081440721604,0.608460883185403,0.2336991615981738,0.660325954730206,0.5941853755049326,0.24712924721798554,0.698704618268164,0.6282597345497513
stu_fte455_099,volatile_practicer,train,370,0.581081081081081,0.0,0.4,94.6108108108108,1612.0,1312.0493941879772,66.43606817503078,1327.1465843330175,0.2348708175847964,0.6613687713296194,0.6371642910727682,0.2688536315141088,0.7538564196983385,0.6194298574643661,0.246716317153239,0.693209541339662,0.5844711177794448,0.2355240095120269,0.6674808179443792,0.6275468867216805,0.2638123387909916,0.738560130761745,0.6374043510877719
stu_fte455_100,remediation_responder,train,374,0.5775401069518716,0.0,0.4037433155080214,96.11229946524064,1327.0,1411.7115713427556,52.56349782483895,1354.2528066266398,0.23589537320353765,0.6641965495109651,0.586248827941866,0.26092075178935037,0.7175156745752576,0.5734733942803563,0.2455800591306962,0.6846263002221663,0.5654740975152368,0.24392110164168315,0.6824332485482294,0.5739275668073136,0.2591711371586024,0.7136836178546674,0.5843295827473043
stu_fte455_101,steady_improver,test,434,0.6820276497695853,0.002304147465437788,0.30414746543778803,84.80645161290323,1704.0,1586.9576383585252,49.528192302079106,1558.1761400170146,0.20840369428972721,0.6039367888089933,0.6109356639247944,0.21292666147202904,0.6161438692114319,0.6131267136701919,0.21990698912585582,0.6368368747152244,0.5987318840579711,0.2147437896719913,0.6188476801492284,0.5967978848413631,0.21009783088485695,0.6087460825040351,0.612159714061888
stu_fte455_102,fast_but_careless,test,265,0.4981132075471698,0.052830188679245285,0.49433962264150944,74.63396226415094,1277.0,1443.868375137366,48.4153283211573,1361.9454785821704,0.23642982584978262,0.6645570702743478,0.6250854408749146,0.24214160093663975,0.6790007649822405,0.6186773752563226,0.24128967684758057,0.6754373074402004,0.6228354978354979,0.2410282141926799,0.6754789378225574,0.6164843928001823,0.23766702056136013,0.6676084882556946,0.6212121212121212
stu_fte455_103,slow_analytical,test,427,0.6814988290398126,0.0,0.2997658079625293,100.20140515222482,1738.0,1512.0137088325869,49.62261935870021,1484.0929094080532,0.2070884948467556,0.6012292283870182,0.6290681220941985,0.2211144586823946,0.6488408871527391,0.6321128967050738,0.21306144969668925,0.617162959607361,0.6125050535678189,0.21394400051234982,0.6195575494972032,0.6122144734182333,0.21298638330766786,0.6191590549566165,0.6395542753183747
stu_fte455_104,volatile_practicer,train,318,0.6446540880503144,0.0,0.33962264150943394,94.24528301886792,1780.0,1518.1284905397615,30.0,1509.427096306988,0.22195873690562756,0.6335337484223015,0.593848478307792,0.2617887199686674,0.7693813436572682,0.5867040794301749,0.23079549091906446,0.6562816645909715,0.5781135333477229,0.2341815499975072,0.6622319776486145,0.5598963954241313,0.25799234961029655,0.7529840628505862,0.5831210878480466
stu_fte455_105,remediation_responder,train,341,0.6011730205278593,0.0,0.3782991202346041,102.97067448680352,1694.0,1545.592465361604,54.77503049089398,1552.7904963010342,0.22938772631648602,0.6490637733344399,0.6052367288378766,0.2686201963235403,0.7547609937367235,0.5914813486370157,0.24832323968732814,0.691505439118094,0.535993543758967,0.24028650355981773,0.6737799538570426,0.5696556671449068,0.2782057214805881,0.7886466307607232,0.6034253945480631
stu_fte455_106,steady_improver,train,319,0.768025078369906,0.0,0.21316614420062696,84.03448275862068,1863.0,1647.027900276984,63.008003485007364,1646.9723454336647,0.18735182488271587,0.5599435196106338,0.593215664644236,0.1874785599371228,0.5747545882039663,0.5782680639823496,0.1865236248056698,0.5653136408837094,0.5140650854936569,0.1807474851781008,0.5501533537191532,0.5422504136789851,0.17799393148654702,0.5396264251068056,0.5783783783783784
stu_fte455_107,fast_but_careless,train,373,0.5495978552278821,0.024128686327077747,0.4316353887399464,73.0,1417.0,1440.7017724195225,50.74440271880696,1455.3474513077604,0.2395663230930567,0.673158657359206,0.5934233449477352,0.2420951799421324,0.6803293898967139,0.6041666666666666,0.2433903256155108,0.6820656867122401,0.6014227642276423,0.2454954039510167,0.6874280874682344,0.5950929152148664,0.24471896847676805,0.687823194594873,0.6126306620209059
stu_fte455_108,slow_analytical,train,231,0.6406926406926406,0.0,0.341991341991342,110.08658008658008,1761.0,1544.8911461132504,48.09504791362236,1534.5345898484225,0.2230817563927466,0.6372588362292573,0.5964669488765875,0.25743146326104904,0.7514547750951316,0.6060322370563335,0.24793547478844924,0.6999831112230412,0.5455470530771735,0.23711410744925143,0.6691249754014131,0.5641484858352328,0.2541747092027932,0.738007122122814,0.6006186909801368
stu_fte455_109,volatile_practicer,train,265,0.5471698113207547,0.0,0.4339622641509434,92.56603773584905,1328.0,1411.0509537120033,51.65908873138868,1425.4104497765743,0.2387693639228122,0.6692199326144002,0.5834195402298851,0.25517911900963547,0.7049570641359342,0.566235632183908,0.2535087486543418,0.7016533741812913,0.553448275862069,0.25368915158045163,0.701313205720735,0.5372413793103449,0.2528233934813097,0.6996338640197184,0.5641954022988506
stu_fte455_110,remediation_responder,train,351,0.6182336182336182,0.0,0.37037037037037035,100.88319088319088,1672.0,1523.854753484711,60.91265073982192,1552.1097912397304,0.2257045066781896,0.6430738397718253,0.6166173739596946,0.24674714324977784,0.7000651437313573,0.5745408900199463,0.24019655240832097,0.6740446167941168,0.5507428296306486,0.23899425812638134,0.6731731809093398,0.5554027099525415,0.24490714471690372,0.694239012138968,0.5767762569640278
stu_fte455_111,steady_improver,train,263,0.714828897338403,0.0,0.2623574144486692,89.98479087452472,1781.0,1541.1021144223039,60.260045504289856,1588.2605097497603,0.19870220356956597,0.5841406090626243,0.6181205673758865,0.20221346166891452,0.6031758629328365,0.6349290780141844,0.19556720752452805,0.5785951441146726,0.6190425531914894,0.1958925305119974,0.5779498938738477,0.5991489361702128,0.19811191104246942,0.585817887987733,0.6372695035460992
stu_fte455_112,fast_but_careless,test,254,0.5,0.023622047244094488,0.468503937007874,78.18503937007874,1329.0,1413.6583318538535,55.57140913520192,1410.9255580834508,0.2487408802748914,0.6924836266942682,0.5923491846983694,0.24732013746090964,0.6890347125460858,0.5893111786223573,0.2498260769576599,0.6936230174146956,0.5766631533263067,0.24783158180898526,0.6903410651533777,0.5873271746543494,0.24831053484217738,0.692103142664152,0.610763221526443
stu_fte455_113,slow_analytical,test,201,0.5373134328358209,0.0,0.44776119402985076,115.1592039800995,1469.0,1456.1404476226644,30.0,1472.6144425135099,0.24844541045900323,0.6894483417360561,0.5285244922341696,0.25848626233837857,0.7117336942061281,0.5357925129430505,0.25708901423038816,0.7085572837012205,0.5301174830744724,0.26131626512874323,0.7184496975065362,0.5156312226204699,0.25894728060258326,0.7128468894798726,0.5477399442453206
stu_fte455_114,volatile_practicer,test,227,0.5859030837004405,0.0,0.3964757709251101,97.75770925110132,1543.0,1480.0878411055332,46.43481036580597,1491.1185238564906,0.24516070462239758,0.6835065697310654,0.5558310670292753,0.2501605711362618,0.6970157228771661,0.5633498640217565,0.2512944603402004,0.6975295501180062,0.5454327307630779,0.2536280712471277,0.7026243700933001,0.5320748680211166,0.2494230194419857,0.6952791406506754,0.5713085906254999
stu_fte455_115,remediation_responder,train,315,0.6825396825396826,0.0,0.3111111111111111,94.86031746031746,1590.0,1599.720280856704,48.29513330811263,1612.6364855835861,0.20727895520739784,0.6035799383275227,0.6580232558139535,0.2017851591597761,0.5894972618592356,0.6591395348837209,0.20308687999031488,0.5925276587236761,0.6561395348837209,0.20634211994829565,0.6004972425388285,0.6308372093023256,0.20439872599811956,0.5956908834950878,0.655
stu_fte455_116,steady_improver,train,435,0.7195402298850575,0.0,0.26436781609195403,83.51494252873563,1715.0,1582.5070527742282,51.37596713134518,1584.3983298147377,0.19365141493826796,0.5717082375930405,0.6519928769706175,0.19388070804171148,0.578015743058,0.6265908971874509,0.19500541494312038,0.5793774256753653,0.630807102079296,0.19434653348359016,0.5766814868501748,0.6261718954590688,0.1955013328244807,0.576917844545851,0.6267480228355942
stu_fte455_117,fast_but_careless,train,211,0.5545023696682464,0.014218009478672985,0.43601895734597157,81.04265402843602,1508.0,1479.1707667031744,48.01416107003975,1455.3239388861848,0.23088723124012128,0.6529963663918501,0.6404346244771777,0.2338851842916861,0.6616101722794421,0.6359792689579924,0.23800624589738248,0.6679818853338046,0.6089288961629388,0.23726677858792106,0.6672754325986767,0.6112929623567921,0.23719174012414249,0.669881224976304,0.6360247317694127
stu_fte455_118,slow_analytical,test,285,0.6070175438596491,0.0,0.3719298245614035,106.02456140350877,1565.0,1460.9096322689136,38.10734788756916,1436.1969626981963,0.21870903809182604,0.6241367972493891,0.6565854665565648,0.22948391289312908,0.6459193120150771,0.6592691990090834,0.22473852724560342,0.6362501320244021,0.6612561932287366,0.22902431524928898,0.6456377251545021,0.6177745664739884,0.22671703910041865,0.6398165459214649,0.6644044178364987
stu_fte455_119,volatile_practicer,test,343,0.5830903790087464,0.0,0.40233236151603496,91.30029154518951,1355.0,1432.9453851862902,45.70167518476342,1396.5242002905495,0.22477128017128964,0.6403693406601555,0.635506993006993,0.23534673197525335,0.661735203358816,0.6439510489510489,0.23089058727829717,0.6532780909220127,0.6336363636363637,0.23064418098896394,0.6531125103757346,0.6122727272727273,0.2288953053393829,0.6480928567395061,0.6491608391608391
stu_fte455_120,remediation_responder,train,337,0.629080118694362,0.0,0.34421364985163205,98.20178041543026,1656.0,1462.8125060293996,56.709079718480226,1440.7190529355144,0.21563939471075805,0.6204908365384705,0.6421320754716981,0.23742022349674802,0.6765325547614879,0.624,0.2279303416739938,0.6475377552882919,0.606056603773585,0.22468286529764492,0.6410087447812166,0.6263773584905661,0.23604531408160814,0.6719224505371997,0.6406603773584906
stu_fte455_121,steady_improver,train,287,0.578397212543554,0.0,0.397212543554007,87.46689895470384,1323.0,1516.6648922628883,49.35502665275044,1494.2094796847812,0.2405190671399744,0.6747794382827362,0.5840137409140695,0.2787925343254636,0.7568851043752782,0.5714179030170268,0.2532403982513414,0.703601610874377,0.5782136811709648,0.24223864650135288,0.6782501254634272,0.5858309270138405,0.2726113365725646,0.7428378873172268,0.5786866474161108
stu_fte455_122,fast_but_careless,train,242,0.5950413223140496,0.04132231404958678,0.3884297520661157,78.6694214876033,1696.0,1551.3262909513944,53.61328050392967,1568.3712390591545,0.2278670405373631,0.6461644937774964,0.6330782312925171,0.2790577001815207,0.789690335985681,0.6226969954648526,0.24333223115203736,0.6833073844450995,0.5946357709750567,0.24108568575618008,0.6750276713989386,0.5728458049886621,0.28386737426949454,0.8074633035084869,0.6265589569160998
stu_fte455_123,slow_analytical,train,400,0.695,0.0,0.2925,101.74,1621.0,1553.8821146916712,59.27200935789425,1574.9136786206661,0.2066856377432248,0.6006758984753485,0.6266511381059087,0.21186276688863018,0.6158337990511302,0.5995547824035853,0.21435205505128316,0.6230995085237186,0.601869324212761,0.21257817082808303,0.6136129469933123,0.5909010496520816,0.22921445568012708,0.6500708016231769,0.6180121476589221
stu_fte455_124,volatile_practicer,train,227,0.5154185022026432,0.0,0.4669603524229075,97.54185022026432,1473.0,1397.2445641587317,41.467952654495726,1450.8275474805541,0.24817771329757654,0.6888050849269209,0.5944832944832945,0.2613761530324872,0.7178923648895909,0.5767288267288267,0.25119915497576617,0.6964067707985707,0.591996891996892,0.24924393281878873,0.692773655506951,0.5813519813519814,0.27109309543620347,0.741659091159252,0.5831390831390831
stu_fte455_125,remediation_responder,train,216,0.6666666666666666,0.0,0.3194444444444444,98.66666666666667,1611.0,1575.1101786149125,49.25634735821308,1621.4147680116346,0.21581994765248713,0.620280314020298,0.5903742283950617,0.21940821318857445,0.6302849500810542,0.5943287037037037,0.22176897975602494,0.6340286740837074,0.5825617283950617,0.22511111755143073,0.6433947562303445,0.5639467592592593,0.21991012919604958,0.6302931685583014,0.5867091049382716
stu_fte455_126,steady_improver,train,397,0.6347607052896725,0.0,0.345088161209068,87.95969773299748,1569.0,1525.359880775956,57.07177685798294,1520.2131292009367,0.21787932597419848,0.6245303955168435,0.6506978653530378,0.21634785479836502,0.620135216880398,0.6545019157088122,0.21856957665124924,0.6250821341099709,0.6404488232074439,0.22243591625819117,0.633716632709975,0.6193212917350849,0.21747912967773897,0.6231104719793029,0.6509031198686371
