user_id,persona,n,actual_accuracy,dars_brier,glicko2_brier,brier_delta_glicko_minus_dars,dars_log_loss,glicko2_log_loss,log_loss_delta_glicko_minus_dars,dars_final_rating,glicko2_final_rating,glicko2_final_rd
stu_fte455_111,steady_improver,263,0.714828897338403,0.20221346166891452,0.19556720752452805,-0.006646254144386465,0.6031758629328365,0.5785951441146726,-0.024580718818163927,1781.0,1541.1021144223039,60.260045504289856
stu_fte455_058,slow_analytical,265,0.6415094339622641,0.2462231771515952,0.23940503894656492,-0.006818138205030272,0.6882357287116179,0.6763962991478393,-0.011839429563778592,1469.0,1519.384687026577,37.96214488496415
stu_fte455_076,steady_improver,390,0.6717948717948717,0.21478894840988655,0.20786113108842713,-0.006927817321459417,0.6167179744295638,0.6015423597728928,-0.015175614656670944,1545.0,1593.5479930556746,56.35012959863956
stu_fte455_129,volatile_practicer,358,0.5810055865921788,0.23630180032294487,0.22933814369690336,-0.006963656626041509,0.6685109426140076,0.6500528905557756,-0.018458052058231922,1491.0,1346.1253815998227,50.37654870201153
stu_fte455_183,slow_analytical,355,0.5802816901408451,0.2478637176323895,0.24084451433299797,-0.007019203299391541,0.6890867575171544,0.6732790647991732,-0.015807692717981214,1408.0,1578.7694338986726,54.065579115225454
stu_fte455_075,remediation_responder,389,0.6066838046272494,0.23551721768692893,0.22842507064850495,-0.007092147038423979,0.6641369212238423,0.6484863499613214,-0.015650571262520896,1448.0,1564.4897775001155,64.66102374246805
stu_fte455_085,remediation_responder,409,0.5623471882640587,0.23766988351980803,0.23043513599880316,-0.007234747521004864,0.669183404750525,0.6518631515535502,-0.017320253196974722,1540.0,1471.7432344053927,42.99115456212525
stu_fte455_137,fast_but_careless,411,0.5644768856447688,0.26513498343244746,0.25773209880898756,-0.007402884623459893,0.7395344981242168,0.7176843252273091,-0.021850172896907716,1525.0,1349.972240805774,46.752679974163314
stu_fte455_154,volatile_practicer,426,0.6643192488262911,0.23777352406920624,0.23034465573431515,-0.007428868334891092,0.7035411346852961,0.656532391006075,-0.04700874367922114,1755.0,1501.3955761858092,52.591861237052235
stu_fte455_103,slow_analytical,427,0.6814988290398126,0.2211144586823946,0.21306144969668925,-0.008053008985705351,0.6488408871527391,0.617162959607361,-0.031677927545378126,1738.0,1512.0137088325869,49.62261935870021
stu_fte455_027,fast_but_careless,383,0.556135770234987,0.24251223753290013,0.23438271442764347,-0.008129523105256664,0.6787681858185403,0.6613661395990791,-0.017402046219461176,1487.0,1455.2501833260244,47.20274831417619
stu_fte455_216,steady_improver,361,0.6952908587257618,0.23644310829133985,0.22757755119151288,-0.008865557099826976,0.7192544909059778,0.6502293184944675,-0.0690251724115103,1867.0,1533.2986824207205,76.72140862552236
stu_fte455_191,steady_improver,477,0.6561844863731656,0.23471923922639457,0.2257103937224587,-0.009008845503935853,0.6614850538756131,0.6432034178222613,-0.018281636053351757,1481.0,1510.5694293952718,48.90133825496787
stu_fte455_202,fast_but_careless,373,0.5603217158176944,0.25129541172943776,0.24223451638124044,-0.009060895348197318,0.7001710988615115,0.6773873748819739,-0.02278372397953765,1508.0,1459.1090346910946,35.69996711158915
stu_fte455_042,fast_but_careless,318,0.6069182389937107,0.26217293690225835,0.2527622147220107,-0.009410722180247633,0.7485043595514663,0.7045913696063161,-0.04391298994515025,1601.0,1496.099191154962,44.809005616563084
stu_fte455_213,slow_analytical,310,0.635483870967742,0.2339681171411327,0.2244891257449051,-0.009478991396227598,0.6608481402449716,0.6371974553112992,-0.023650684933672395,1672.0,1540.1214719460559,40.30691376676338
stu_fte455_120,remediation_responder,337,0.629080118694362,0.23742022349674802,0.2279303416739938,-0.009489881822754204,0.6765325547614879,0.6475377552882919,-0.028994799473195942,1656.0,1462.8125060293996,56.709079718480226
stu_fte455_108,slow_analytical,231,0.6406926406926406,0.25743146326104904,0.24793547478844924,-0.009495988472599803,0.7514547750951316,0.6999831112230412,-0.051471663872090345,1761.0,1544.8911461132504,48.09504791362236
stu_fte455_143,slow_analytical,234,0.6923076923076923,0.21879567305869232,0.20914718100549662,-0.009648492053195706,0.6482429811375513,0.6068732465726305,-0.04136973456492077,1773.0,1498.5204496772842,52.837261124352736
stu_fte455_092,fast_but_careless,417,0.5515587529976019,0.24704360791660532,0.2370459695159591,-0.009997638400646214,0.6889405541270798,0.6683081726958252,-0.020632381431254565,1212.0,1347.3496433720286,42.86672480660655
stu_fte455_124,volatile_practicer,227,0.5154185022026432,0.2613761530324872,0.25119915497576617,-0.01017699805672101,0.7178923648895909,0.6964067707985707,-0.021485594091020133,1473.0,1397.2445641587317,41.467952654495726
stu_fte455_088,slow_analytical,445,0.6584269662921348,0.23659448962721355,0.22609350450444965,-0.0105009851227639,0.6909374463010685,0.6446792064878848,-0.046258239813183666,1724.0,1515.0191839022677,50.7664363813806
stu_fte455_173,slow_analytical,346,0.661849710982659,0.22680133218581675,0.21621682468379094,-0.010584507502025803,0.6551747730847691,0.6225664275559296,-0.03260834552883951,1729.0,1501.3418843857244,57.47084858038222
stu_fte455_185,remediation_responder,336,0.6071428571428571,0.24515718351952556,0.2342620659847555,-0.010895117534770071,0.6896717193253972,0.6599116558633384,-0.029760063462058728,1629.0,1486.5287867252916,30.0
stu_fte455_014,volatile_practicer,402,0.582089552238806,0.25142791264168274,0.23960757169430494,-0.0118203409473778,0.7111640551632238,0.6735062138472825,-0.0376578413159413,1602.0,1379.5577556726173,53.3458611632692
stu_fte455_198,slow_analytical,391,0.6675191815856778,0.2278213585157115,0.21568881259746459,-0.012132545918246918,0.6593739692452293,0.621720403455468,-0.03765356578976131,1695.0,1494.1979658741484,61.9705568740379
stu_fte455_041,steady_improver,363,0.7300275482093664,0.21374618393643083,0.20101137391743373,-0.012734810018997095,0.6514895016483206,0.5955838767644602,-0.055905624883860416,1832.0,1661.4495823883333,51.253194453837494
stu_fte455_212,fast_but_careless,258,0.5581395348837209,0.2562735450339888,0.2432958842125402,-0.012977660821448606,0.7112581201284323,0.6790222777173874,-0.032235842411044824,1556.0,1467.7934416679223,41.009488097079796
stu_fte455_128,slow_analytical,353,0.56657223796034,0.25002819931143067,0.23692743518628373,-0.013100764125146935,0.6936678951311526,0.6695751299637076,-0.024092765167444963,1352.0,1516.8161530272437,39.613678532290365
stu_fte455_163,slow_analytical,422,0.590047393364929,0.24830829403533605,0.234711743110007,-0.013596550925329048,0.6900789918572092,0.6616504906252783,-0.02842850123193097,1366.0,1454.3776165737024,33.808102252604755
stu_fte455_199,volatile_practicer,244,0.5983606557377049,0.26165892274896274,0.24726759049962463,-0.014391332249338112,0.7372023542175609,0.6916599855425157,-0.04554236867504513,1628.0,1494.7112636738711,50.49002074074606
stu_fte455_013,slow_analytical,237,0.6160337552742616,0.25273823110276294,0.2382511950707853,-0.014487036031977651,0.699071296770438,0.6682570559099208,-0.030814240860517206,1387.0,1526.4931389590183,59.194336971867244
stu_fte455_171,steady_improver,349,0.7134670487106017,0.21983670524194537,0.20532747594369027,-0.0145092292982551,0.6624342148296367,0.6038731255142754,-0.0585610893153613,1822.0,1669.6419947155334,72.64994732419689
stu_fte455_066,steady_improver,396,0.6186868686868687,0.24741430692517866,0.23280240129969304,-0.014611905625485616,0.6886680570287212,0.657731145307103,-0.030936911721618277,1406.0,1492.4750288534547,55.03491769918871
stu_fte455_031,steady_improver,298,0.697986577181208,0.2264348428565764,0.21154127186846544,-0.014893570988110949,0.6809523720172646,0.6175656131828464,-0.06338675883441813,1829.0,1598.9064489267164,48.4962224834398
stu_fte455_178,slow_analytical,459,0.6209150326797386,0.23923971954258547,0.22417692983799262,-0.01506278970459285,0.6803084865918445,0.6392952124710052,-0.04101327412083933,1642.0,1488.0491725090183,42.41781320718779
stu_fte455_207,fast_but_careless,243,0.5596707818930041,0.25730612064045644,0.24223398317553585,-0.015072137464920587,0.7197679396344145,0.6793440316912375,-0.04042390794317707,1548.0,1518.7098684243608,46.98981022946882
stu_fte455_082,fast_but_careless,406,0.603448275862069,0.25896913273082894,0.24378828212427922,-0.015180850606549723,0.7318159791270289,0.6831993763243708,-0.048616602802658115,1608.0,1492.3656477372972,50.85741645147932
stu_fte455_045,remediation_responder,214,0.6588785046728972,0.24080164557040226,0.22548374198381915,-0.01531790358658311,0.7056162062125939,0.6448263959969045,-0.06078981021568941,1774.0,1597.7522254374292,59.33606086305217
stu_fte455_100,remediation_responder,374,0.5775401069518716,0.26092075178935037,0.2455800591306962,-0.015340692658654176,0.7175156745752576,0.6846263002221663,-0.03288937435309125,1327.0,1411.7115713427556,52.56349782483895
stu_fte455_050,remediation_responder,286,0.6258741258741258,0.2623219762164409,0.24675525664187026,-0.01556671957457062,0.7201152891720761,0.688598488466374,-0.031516800705702175,1371.0,1513.4825003523206,44.96511828862546
stu_fte455_001,steady_improver,363,0.6721763085399449,0.23271207965316582,0.21647598186825423,-0.016236097784911585,0.656933470470659,0.6217417071071597,-0.03519176336349927,1445.0,1535.9529798848823,46.10987565041292
stu_fte455_095,remediation_responder,311,0.6816720257234726,0.23809979980177248,0.22150274048776292,-0.016597059314009566,0.7054391900281781,0.6361885699468406,-0.06925062008133753,1821.0,1599.6399606874886,53.361492457668625
stu_fte455_080,remediation_responder,220,0.6954545454545454,0.23020709107979806,0.2132452731971206,-0.01696181788267745,0.6862481717615644,0.6165901605836922,-0.06965801117787218,1779.0,1565.2139599068175,46.89403901134857
stu_fte455_071,steady_improver,392,0.7117346938775511,0.22079143564631304,0.20382740724470677,-0.016964028401606268,0.6621626348969101,0.5950553446420378,-0.06710729025487228,1904.0,1662.8934867803753,56.94728601628718
stu_fte455_181,steady_improver,201,0.7014925373134329,0.23763595912630156,0.2201876206423227,-0.017448338483978865,0.6673970867572661,0.6359340520796114,-0.031463034677654655,1424.0,1424.0109055799924,65.56415181521884
stu_fte455_006,steady_improver,203,0.6157635467980296,0.26822973647893783,0.2504731348143192,-0.01775660166461862,0.7322339680583664,0.6974804855776058,-0.0347534824807606,1344.0,1496.5805225771783,51.860295686370854
stu_fte455_094,volatile_practicer,391,0.5601023017902813,0.2643748623943293,0.24632629510015988,-0.0180485672941694,0.7387513203010677,0.688264404247698,-0.050486916053369746,1575.0,1452.4480212985743,53.513927098456676
stu_fte455_091,steady_improver,415,0.6144578313253012,0.24903861380061668,0.23073437751044976,-0.01830423629016692,0.6923507577075486,0.6526307544877503,-0.039720003219798294,1402.0,1503.586406714402,48.75360569397794
stu_fte455_127,fast_but_careless,357,0.6106442577030813,0.24954330429201108,0.23110513499027274,-0.018438169301738333,0.7061340798766276,0.6542978809675905,-0.05183619890903712,1676.0,1480.793415267233,57.796770609881165
stu_fte455_056,steady_improver,345,0.6347826086956522,0.2555424283727028,0.2368417989225816,-0.018700629450121214,0.7061092856183082,0.669375574887897,-0.036733710730411206,1427.0,1463.9880285366335,55.20443614006985
stu_fte455_098,slow_analytical,392,0.6147959183673469,0.24893505732970841,0.22966201627988683,-0.019273041049821582,0.7040588918273494,0.6512081440721604,-0.05285074775518894,1658.0,1470.5802786029562,53.79212783633237
stu_fte455_068,slow_analytical,207,0.6714975845410628,0.24634211033003814,0.22666300878985157,-0.019679101540186567,0.7277443062834998,0.6493107804223316,-0.07843352586116825,1731.0,1427.9623827826986,63.0315941837661
stu_fte455_211,steady_improver,317,0.6813880126182965,0.22652138951147707,0.20635872801297284,-0.020162661498504236,0.6430586241921332,0.5981472240936158,-0.04491140009851746,1489.0,1605.7900866887921,45.920554402390565
stu_fte455_105,remediation_responder,341,0.6011730205278593,0.2686201963235403,0.24832323968732814,-0.020296956636212143,0.7547609937367235,0.691505439118094,-0.06325555461862942,1694.0,1545.592465361604,54.77503049089398
stu_fte455_136,steady_improver,260,0.6269230769230769,0.2545564499092631,0.23359910351183483,-0.0209573463974283,0.7029410949704122,0.6594601866426726,-0.043480908327739654,1392.0,1526.913358622232,54.950262127736124
stu_fte455_210,remediation_responder,415,0.6650602409638554,0.24265670976581133,0.2214813361653959,-0.021175373600415437,0.7109525417896726,0.6355128575319854,-0.07543968425768721,1794.0,1663.6904605516957,53.939767425675186
stu_fte455_219,volatile_practicer,331,0.6465256797583081,0.2462547362752555,0.22500038056493787,-0.021254355710317613,0.7173685102267919,0.6438656793609285,-0.0735028308658634,1711.0,1472.5457041604404,47.75138354461328
stu_fte455_012,fast_but_careless,359,0.5738161559888579,0.2738017928891817,0.25249492687849984,-0.02130686601068188,0.7637807590414745,0.70112592295338,-0.06265483608809441,1604.0,1435.2600258749824,55.27691053202342
stu_fte455_203,slow_analytical,400,0.7225,0.21653211703872352,0.19455082570854884,-0.02198129133017468,0.6807157324151794,0.5738513769858856,-0.10686435542929373,1936.0,1540.4703901524847,53.64219701095628
stu_fte455_157,fast_but_careless,339,0.5722713864306784,0.27242303165271786,0.2503845428776778,-0.022038488775040055,0.7632913410561578,0.7011504871291369,-0.062140853927020956,1583.0,1418.9076468642897,56.65824381451483
stu_fte455_099,volatile_practicer,370,0.581081081081081,0.2688536315141088,0.246716317153239,-0.022137314360869798,0.7538564196983385,0.693209541339662,-0.06064687835867655,1612.0,1312.0493941879772,66.43606817503078
stu_fte455_214,volatile_practicer,274,0.6167883211678832,0.25906676950225,0.23676798837520152,-0.022298781127048473,0.7349777742299518,0.6683416763426631,-0.06663609788728875,1701.0,1520.744173142566,34.467038215272616
stu_fte455_164,volatile_practicer,341,0.6217008797653959,0.26489414501820874,0.24211585620231055,-0.02277828881589819,0.7604418952505652,0.6831279641419591,-0.07731393110860607,1750.0,1480.9166802810107,85.24395875424347
stu_fte455_038,slow_analytical,371,0.6792452830188679,0.24729810962407234,0.22282019973305942,-0.024477909891012922,0.7413201553677838,0.640780943274204,-0.10053921209357986,1843.0,1553.2043975252454,53.13944553029412
stu_fte455_077,fast_but_careless,360,0.6305555555555555,0.26548930167484697,0.2409231075477566,-0.02456619412709038,0.780815276124417,0.6805745856430719,-0.1002406904813451,1723.0,1409.1880991953599,58.02743203993789
stu_fte455_142,fast_but_careless,268,0.5708955223880597,0.30868520131374844,0.2841170184346297,-0.024568182879118716,0.8783891106591469,0.783513686851793,-0.09487542380735392,1695.0,1457.7888749665324,51.84306347564313
stu_fte455_121,steady_improver,287,0.578397212543554,0.2787925343254636,0.2532403982513414,-0.025552136074122156,0.7568851043752782,0.703601610874377,-0.053283493500901224,1323.0,1516.6648922628883,49.35502665275044
stu_fte455_144,volatile_practicer,403,0.6054590570719603,0.25733179048238347,0.2301124022106349,-0.02721938827174858,0.7305336063735277,0.6538290966375455,-0.0767045097359822,1647.0,1412.2574555883043,65.50359888484665
stu_fte455_029,volatile_practicer,249,0.5783132530120482,0.2827872760548229,0.25547005931845157,-0.02731721673637133,0.8014316338601186,0.7089749919579947,-0.09245664190212388,1650.0,1427.7567049099532,52.423373740624434
stu_fte455_024,volatile_practicer,187,0.5989304812834224,0.2606445478881116,0.23245313457975683,-0.028191413308354757,0.7354149857953991,0.6575232083622726,-0.07789177743312647,1701.0,1506.51157577151,54.62090155087114
stu_fte455_208,slow_analytical,196,0.5816326530612245,0.2607162353880852,0.23204856211706984,-0.028667673271015354,0.7260909329887879,0.6570243724766457,-0.06906656051214222,1664.0,1566.8962879533165,62.765338662260916
stu_fte455_015,remediation_responder,241,0.6307053941908713,0.26421995103955265,0.23494085736975548,-0.029279093669797168,0.7736322042966777,0.6676317994145774,-0.10600040488210027,1760.0,1514.6092125471623,30.0
stu_fte455_200,remediation_responder,402,0.681592039800995,0.24333896293469195,0.21352554660204157,-0.02981341633265039,0.724436397104188,0.6187706791645636,-0.10566571793962432,1845.0,1559.9484589616375,55.649217485028444
stu_fte455_195,remediation_responder,404,0.6163366336633663,0.26579251751790295,0.2358657767328325,-0.02992674078507046,0.7592346686211717,0.665759201823242,-0.09347546679792973,1749.0,1630.931778963833,66.47356761657186
stu_fte455_064,volatile_practicer,326,0.5828220858895705,0.3067072634550839,0.2761248627759258,-0.030582400679158128,0.8864247489593011,0.7578871041692824,-0.12853764479001872,1713.0,1468.393494179911,58.15513120683599
stu_fte455_204,volatile_practicer,296,0.5675675675675675,0.29050926853012926,0.2598813547717203,-0.030627913758408953,0.8143429927399624,0.7192654052611744,-0.09507758747878792,1651.0,1445.0655051834954,41.14100243375169
stu_fte455_104,volatile_practicer,318,0.6446540880503144,0.2617887199686674,0.23079549091906446,-0.03099322904960297,0.7693813436572682,0.6562816645909715,-0.1130996790662967,1780.0,1518.1284905397615,30.0
stu_fte455_034,volatile_practicer,325,0.563076923076923,0.27589779548008736,0.24366717997218557,-0.032230615507901794,0.7702931983634245,0.6813836895676337,-0.08890950879579074,1642.0,1549.4150749887503,53.55444424866376
stu_fte455_145,remediation_responder,299,0.6254180602006689,0.2768893230381613,0.24427788999312866,-0.03261143304503261,0.8090169809016861,0.6865222368909549,-0.12249474401073113,1794.0,1502.3858315022696,56.23430162474225
stu_fte455_052,fast_but_careless,341,0.5659824046920822,0.2863809956088134,0.2525797824746521,-0.03380121313416129,0.802861493875157,0.7037524297859848,-0.0991090640891722,1630.0,1463.8286050060262,62.62695957194843
stu_fte455_122,fast_but_careless,242,0.5950413223140496,0.2790577001815207,0.24333223115203736,-0.03572546902948334,0.789690335985681,0.6833073844450995,-0.10638295154058142,1696.0,1551.3262909513944,53.61328050392967
stu_fte455_182,fast_but_careless,311,0.5916398713826366,0.28390683227373353,0.24731133503751326,-0.03659549723622027,0.8031889710807013,0.6888275133592497,-0.11436145772145156,1695.0,1547.0244318781633,64.72158600546874
stu_fte455_177,fast_but_careless,340,0.5647058823529412,0.28115845896641584,0.24417445268135826,-0.036984006285057575,0.7766651605900814,0.6832472833134284,-0.09341787727665296,1628.0,1475.2536051201068,49.70246386209837
stu_fte455_072,fast_but_careless,408,0.5931372549019608,0.28827365448193804,0.25060442385849846,-0.037669230623439576,0.8216208887133086,0.6946477997667028,-0.12697308894660586,1649.0,1439.2130815235782,45.33158067929128
stu_fte455_189,volatile_practicer,319,0.5611285266457681,0.28896535445749255,0.2461754710179738,-0.042789883439518756,0.8081398505646243,0.6908580401503343,-0.11728181041429009,1656.0,1444.6885844022606,42.059118663512905
stu_fte455_087,fast_but_careless,319,0.6112852664576802,0.281748187449124,0.238305730336243,-0.043442457112881,0.812842300947885,0.6778740983830291,-0.13496820256485587,1739.0,1469.9457829519988,39.74037630147435
stu_fte455_187,fast_but_careless,378,0.6005291005291006,0.29133228680158085,0.2458876468092998,-0.045444639992281044,0.8374392328349775,0.6865448540417002,-0.15089437879327727,1694.0,1495.9606916670318,48.0281333881952
